,comparison,gene,logfoldchange,pval,pval_adj
6240,Pdl1_wt_vs_Pdl1_cre,Dusp7,-0.032708716,0.014038042343089694,0.05092350722428044
6241,Pdl1_wt_vs_Pdl1_cre,Katna1,0.0369398,0.014092232333393014,0.051083066662538326
6242,Pdl1_wt_vs_Pdl1_cre,Cyb5r3,-0.16303714,0.014103086964611603,0.05108542210191439
6243,Pdl1_wt_vs_Pdl1_cre,Pxn,0.4079552,0.014203018049282343,0.05141020126876891
6244,Pdl1_wt_vs_Pdl1_cre,Bad,0.011066946,0.014232839291283618,0.05148092015329898
6245,Pdl1_wt_vs_Pdl1_cre,Prkacb,0.17212163,0.014422582320494341,0.05212956469053767
6246,Pdl1_wt_vs_Pdl1_cre,Rsrp1,-0.09036914,0.014487423875840347,0.05232615001620258
6247,Pdl1_wt_vs_Pdl1_cre,Ufl1,0.053950366,0.014542877570009464,0.05248856893689069
6248,Pdl1_wt_vs_Pdl1_cre,Synpo,0.34341967,0.014832531596824274,0.053495427358575154
6249,Pdl1_wt_vs_Pdl1_cre,Pou2f1,0.31470993,0.014844174870680583,0.053498876459774664
6250,Pdl1_wt_vs_Pdl1_cre,Mycn,1.6470978,0.014868799685606176,0.0535490728245644
6251,Pdl1_wt_vs_Pdl1_cre,Nek7,-0.10501233,0.014954629074007552,0.053819463080145076
6252,Pdl1_wt_vs_Pdl1_cre,Rnaseh2b,0.7772706,0.014982350677420014,0.053880493887330884
6253,Pdl1_wt_vs_Pdl1_cre,Golga2,-0.23002496,0.01507290197487895,0.05416292901940866
6254,Pdl1_wt_vs_Pdl1_cre,Tceal9,-0.037702262,0.015082525579915235,0.05416292901940866
6255,Pdl1_wt_vs_Pdl1_cre,Sp3,-0.1848287,0.015353531645431665,0.055057148579535045
6256,Pdl1_wt_vs_Pdl1_cre,Timmdc1,0.2594722,0.015381834134594681,0.05511915653384465
6257,Pdl1_wt_vs_Pdl1_cre,Ppp1r10,0.10789058,0.015417994824294205,0.05520921465695049
6258,Pdl1_wt_vs_Pdl1_cre,Cdc73,0.084804915,0.015530524046121071,0.05557241127582708
6259,Pdl1_wt_vs_Pdl1_cre,Sumo3,0.27921134,0.015581580479642572,0.05568079814488968
6260,Pdl1_wt_vs_Pdl1_cre,Wdr62,0.36962062,0.015583059968236205,0.05568079814488968
6261,Pdl1_wt_vs_Pdl1_cre,Tmem106b,-0.15792161,0.015690783515676536,0.05602572202530438
6262,Pdl1_wt_vs_Pdl1_cre,Rdx,-0.21273673,0.01593937583723697,0.05687278363592891
6263,Pdl1_wt_vs_Pdl1_cre,Tbc1d22a,-0.013618992,0.016174042008070735,0.05766637395776281
6264,Pdl1_wt_vs_Pdl1_cre,Apba3,0.31557906,0.016184829286986967,0.05766637395776281
6265,Pdl1_wt_vs_Pdl1_cre,Kdm4b,0.1642147,0.016279477625377948,0.05796235063488052
6266,Pdl1_wt_vs_Pdl1_cre,Preb,-0.06811593,0.016592010107797137,0.05903312196135925
6267,Pdl1_wt_vs_Pdl1_cre,Tor2a,0.35199434,0.016613043702596416,0.0590659778232938
6268,Pdl1_wt_vs_Pdl1_cre,Skp2,1.208344,0.01668487117714002,0.05927925132204608
6269,Pdl1_wt_vs_Pdl1_cre,Riok3,1.4684338e-05,0.016842270089645037,0.05979603125444188
6270,Pdl1_wt_vs_Pdl1_cre,Vangl1,0.23060167,0.016946278829601914,0.060122658980146834
6271,Pdl1_wt_vs_Pdl1_cre,Abraxas2,0.12766388,0.017199353981485567,0.06089106508579685
6272,Pdl1_wt_vs_Pdl1_cre,P3h3,-0.10000088,0.017388743140338617,0.0615180552371273
6273,Pdl1_wt_vs_Pdl1_cre,Extl1,0.15338974,0.01779683869628178,0.06285749131932433
6274,Pdl1_wt_vs_Pdl1_cre,Tfam,0.0677255,0.01780501851594125,0.06285749131932433
6275,Pdl1_wt_vs_Pdl1_cre,Rab23,-0.0034900361,0.017986184055465048,0.06345009449687733
6276,Pdl1_wt_vs_Pdl1_cre,Sdhc,-0.047774114,0.01799822896235833,0.06345009449687733
6277,Pdl1_wt_vs_Pdl1_cre,Esrrb,1.1271319,0.01817374439060753,0.06397873728507827
6278,Pdl1_wt_vs_Pdl1_cre,Slc19a1,0.6336503,0.01831070722429719,0.06441560109967093
6279,Pdl1_wt_vs_Pdl1_cre,Nelfb,-0.046300042,0.018359909494695823,0.06454333351857253
6280,Pdl1_wt_vs_Pdl1_cre,Sardh,0.6485314,0.018471423831887827,0.06488978786135471
6281,Pdl1_wt_vs_Pdl1_cre,Slc1a3,0.18226652,0.01853875164192246,0.06508063865320043
6282,Pdl1_wt_vs_Pdl1_cre,Ndc80,1.1751157,0.018586809286207893,0.06520362108392203
6283,Pdl1_wt_vs_Pdl1_cre,Zeb2,-0.3226781,0.01887026002130325,0.06610533356658087
6284,Pdl1_wt_vs_Pdl1_cre,Tsc2,0.10188333,0.018912053534795404,0.06620541258404601
6285,Pdl1_wt_vs_Pdl1_cre,Cep290,0.010098563,0.01897462823420379,0.06637804957402108
6286,Pdl1_wt_vs_Pdl1_cre,Impad1,-0.26618338,0.019027316996348374,0.06651588609198322
6287,Pdl1_wt_vs_Pdl1_cre,Hfe,0.26919746,0.019124510560365047,0.06680900199943296
6288,Pdl1_wt_vs_Pdl1_cre,Htt,-0.09725528,0.019157951294113285,0.06687915214667442
6289,Pdl1_wt_vs_Pdl1_cre,Serpina3n,0.38540173,0.019321866292906352,0.0673105516091087
6290,Pdl1_wt_vs_Pdl1_cre,Irx3,0.22978017,0.019426315502297523,0.0676273542451331
6291,Pdl1_wt_vs_Pdl1_cre,Kdm5a,-0.040448163,0.01964734907774403,0.06830182602999071
6292,Pdl1_wt_vs_Pdl1_cre,Afap1l2,0.105569735,0.019870489402320914,0.06902961134491221
6293,Pdl1_wt_vs_Pdl1_cre,Creb1,-0.064597294,0.019952455824826132,0.0692302222906625
6294,Pdl1_wt_vs_Pdl1_cre,Ambra1,-0.02798911,0.019955895078990413,0.0692302222906625
6295,Pdl1_wt_vs_Pdl1_cre,Uchl1,1.4903145,0.020185512922150085,0.06997830864839566
6296,Pdl1_wt_vs_Pdl1_cre,Dpp4,0.19548687,0.020277235494307672,0.07023656794671632
6297,Pdl1_wt_vs_Pdl1_cre,Eme1,1.2299787,0.020301410811052845,0.07023656794671632
6298,Pdl1_wt_vs_Pdl1_cre,Sema3f,0.37302566,0.0203090629524407,0.07023656794671632
6299,Pdl1_wt_vs_Pdl1_cre,Cmah,1.0201896,0.02033690669365886,0.07023656794671632
6300,Pdl1_wt_vs_Pdl1_cre,Rhbdf2,0.2805468,0.020344191674538287,0.07023656794671632
6301,Pdl1_wt_vs_Pdl1_cre,Hmga1b,0.9743069,0.020438089490495647,0.07051211301820896
6302,Pdl1_wt_vs_Pdl1_cre,Mapkap1,0.16836943,0.020548524235680817,0.07084429223403454
6303,Pdl1_wt_vs_Pdl1_cre,Pdpk1,-0.067711145,0.020577125960165685,0.07089407608849926
6304,Pdl1_wt_vs_Pdl1_cre,Onecut3,1.251433,0.02078045989993285,0.07149620773818821
6305,Pdl1_wt_vs_Pdl1_cre,Erbb3,0.15829398,0.021174833608729404,0.07280303368495838
6306,Pdl1_wt_vs_Pdl1_cre,Rhog,0.6124497,0.021200606745254487,0.0728416179593301
6307,Pdl1_wt_vs_Pdl1_cre,Virma,-0.10685254,0.021353962802021613,0.07331820149994527
6308,Pdl1_wt_vs_Pdl1_cre,Xrcc4,0.33126804,0.021457860426815054,0.07362443406212212
6309,Pdl1_wt_vs_Pdl1_cre,Dock5,0.4405991,0.021511823374366437,0.0737590327479989
6310,Pdl1_wt_vs_Pdl1_cre,Rest,-0.094884016,0.02206042284203504,0.07553657780248112
6311,Pdl1_wt_vs_Pdl1_cre,Cln6,-0.10307266,0.022157917012881452,0.07581854584175295
6312,Pdl1_wt_vs_Pdl1_cre,Plekha5,-0.4006666,0.022588113928357544,0.0770623608259855
6313,Pdl1_wt_vs_Pdl1_cre,Vps13a,-0.19654077,0.022602544771571073,0.0770623608259855
6314,Pdl1_wt_vs_Pdl1_cre,Rtf1,0.0076487795,0.02261378506859223,0.0770623608259855
6315,Pdl1_wt_vs_Pdl1_cre,Slc25a17,-0.10586792,0.022682314538758373,0.07724331059933634
6316,Pdl1_wt_vs_Pdl1_cre,Zbtb7a,0.13389319,0.022713637627362834,0.07729739630358827
6317,Pdl1_wt_vs_Pdl1_cre,Ncoa2,-0.012086175,0.022881614098345195,0.07781614142412775
6318,Pdl1_wt_vs_Pdl1_cre,Gusb,0.37459892,0.02294974013838682,0.07799483987288827
6319,Pdl1_wt_vs_Pdl1_cre,L1cam,-0.08359729,0.023216131946336635,0.07881492398675441
6320,Pdl1_wt_vs_Pdl1_cre,Eif2ak3,-0.18724458,0.023222535533452406,0.07881492398675441
6321,Pdl1_wt_vs_Pdl1_cre,Ddx58,0.027188145,0.02333002381341403,0.0791260834755763
6322,Pdl1_wt_vs_Pdl1_cre,Krt82,4.439558,0.02385631077768931,0.08085625711111219
6323,Pdl1_wt_vs_Pdl1_cre,Tigar,0.68549705,0.02401029285393699,0.08132308932801662
6324,Pdl1_wt_vs_Pdl1_cre,Klk6,1.3002281,0.024265783361354477,0.08211521891291504
6325,Pdl1_wt_vs_Pdl1_cre,Sin3b,-0.11353187,0.024276972431305284,0.08211521891291504
6326,Pdl1_wt_vs_Pdl1_cre,Slc4a1,1.2492896,0.024395511669049057,0.08240481202109284
6327,Pdl1_wt_vs_Pdl1_cre,Epc2,0.06424713,0.024429469907976422,0.08246387482085635
6328,Pdl1_wt_vs_Pdl1_cre,Bcl7b,-0.09158328,0.024554334158180962,0.08280085998826893
6329,Pdl1_wt_vs_Pdl1_cre,Arid1a,0.17292543,0.024756375447414502,0.08339866452877322
6330,Pdl1_wt_vs_Pdl1_cre,Epcam,0.14983295,0.024776107012561395,0.08340900585398947
6331,Pdl1_wt_vs_Pdl1_cre,Derl2,0.20274691,0.024797681978213644,0.08342553493476983
6332,Pdl1_wt_vs_Pdl1_cre,Slc25a20,0.016554305,0.02492220094972741,0.08370270307971917
6333,Pdl1_wt_vs_Pdl1_cre,Cep152,0.1248228,0.024943870965844005,0.08370270307971917
6334,Pdl1_wt_vs_Pdl1_cre,Prpf3,0.15267566,0.02497820261542966,0.08370270307971917
6335,Pdl1_wt_vs_Pdl1_cre,Vcp,-0.031484272,0.024979108220948818,0.08370270307971917
6336,Pdl1_wt_vs_Pdl1_cre,Dnm1l,-0.08453962,0.024980391210767165,0.08370270307971917
6337,Pdl1_wt_vs_Pdl1_cre,Runx2,0.07664636,0.02510708354256958,0.08407094328702562
6338,Pdl1_wt_vs_Pdl1_cre,Araf,-0.24087009,0.025241900591237022,0.08444949662738406
6339,Pdl1_wt_vs_Pdl1_cre,Glo1,0.35644248,0.025253874640669985,0.08444949662738406
6340,Pdl1_wt_vs_Pdl1_cre,Trmt2a,0.36600575,0.025282031484893962,0.08447252731444059
6341,Pdl1_wt_vs_Pdl1_cre,Mast3,-0.023758156,0.025294510276537445,0.08447252731444059
6342,Pdl1_wt_vs_Pdl1_cre,Yeats4,0.033951048,0.025437096628614132,0.08489207048189489
6343,Pdl1_wt_vs_Pdl1_cre,Mavs,0.13025194,0.025493068958035412,0.08502218734438725
6344,Pdl1_wt_vs_Pdl1_cre,Prmt7,0.39711866,0.025652156474779586,0.08549580247186858
6345,Pdl1_wt_vs_Pdl1_cre,Epb41l2,0.25578853,0.025886979816630573,0.08622103856423996
6346,Pdl1_wt_vs_Pdl1_cre,Rab3gap2,-0.007923796,0.026640097455016994,0.08867043075785576
6347,Pdl1_wt_vs_Pdl1_cre,Ap3s2,0.39654693,0.026930692464278247,0.089518623158152
6348,Pdl1_wt_vs_Pdl1_cre,Alx1,2.7620268,0.027169744350667085,0.09025331135994653
6349,Pdl1_wt_vs_Pdl1_cre,Wdr59,0.26581395,0.02721020267024341,0.09032776828066214
6350,Pdl1_wt_vs_Pdl1_cre,Polr2e,-0.023169307,0.027725380436469545,0.0919160625595805
6351,Pdl1_wt_vs_Pdl1_cre,Rnf19a,0.15369037,0.02783532564149714,0.09221948389234592
6352,Pdl1_wt_vs_Pdl1_cre,Klhl21,0.18676132,0.02822785460786371,0.09333463683419137
6353,Pdl1_wt_vs_Pdl1_cre,Arrb2,-0.1538347,0.028491878191612675,0.09414544041400202
6354,Pdl1_wt_vs_Pdl1_cre,Arid1b,0.19815582,0.028806625884227027,0.09512267096071272
6355,Pdl1_wt_vs_Pdl1_cre,Irak1,-0.08252909,0.029125189866170298,0.0961112066381335
6356,Pdl1_wt_vs_Pdl1_cre,Cd2bp2,0.33761817,0.029241437957302358,0.09636776722465806
6357,Pdl1_wt_vs_Pdl1_cre,Glra1,0.74815303,0.029311302029179146,0.09653445918294132
6358,Pdl1_wt_vs_Pdl1_cre,Klc2,0.03508399,0.029485389064259033,0.09704395638111815
6359,Pdl1_wt_vs_Pdl1_cre,Ercc6,0.2881378,0.0297767436328546,0.09793848792777275
6360,Pdl1_wt_vs_Pdl1_cre,Cpt2,0.16121243,0.030164381273225627,0.09904219652962529
6361,Pdl1_wt_vs_Pdl1_cre,Lpin3,0.606077,0.03017166394480195,0.09904219652962529
6362,Pdl1_wt_vs_Pdl1_cre,Bcl2l12,0.3547242,0.03029003214043199,0.09936559691677754
6363,Pdl1_wt_vs_Pdl1_cre,Arhgef12,-0.2985728,0.030412948519789904,0.0997034841454278
6364,Pdl1_wt_vs_Pdl1_cre,Cnot2,0.053043246,0.030497778073269786,0.09991614989187732
6365,Pdl1_wt_vs_Pdl1_cre,Prpsap2,0.14374164,0.030593002491947636,0.10011649803574392
6366,Pdl1_wt_vs_Pdl1_cre,Mfn2,0.05718903,0.030615103527629604,0.10011649803574392
6367,Pdl1_wt_vs_Pdl1_cre,Riox1,0.9081879,0.0306768936074373,0.10017516594835689
6368,Pdl1_wt_vs_Pdl1_cre,Sh3bp5,-0.19931342,0.0307028153257727,0.10019445470718262
6369,Pdl1_wt_vs_Pdl1_cre,Gosr1,-0.18175407,0.031120237256169487,0.1014244190783753
6370,Pdl1_wt_vs_Pdl1_cre,Hes6,0.3921328,0.0312235301545898,0.1016616083918456
6371,Pdl1_wt_vs_Pdl1_cre,Uba6,0.09240934,0.03142242572674587,0.1021432877844739
6372,Pdl1_wt_vs_Pdl1_cre,Ing3,-0.2573463,0.03219041402866203,0.10443630111956069
6373,Pdl1_wt_vs_Pdl1_cre,Zfand2b,0.09942208,0.03260062563664114,0.10569866058097509
6374,Pdl1_wt_vs_Pdl1_cre,Ppm1h,0.050152924,0.032872520447236056,0.10651122159149753
6375,Pdl1_wt_vs_Pdl1_cre,Pde12,0.23524722,0.03311157384271867,0.10714708381166753
6376,Pdl1_wt_vs_Pdl1_cre,Nectin3,0.30084947,0.03348968545590483,0.108160880898232
6377,Pdl1_wt_vs_Pdl1_cre,Odf2,-0.015090029,0.03382047634761736,0.10915880373705512
6378,Pdl1_wt_vs_Pdl1_cre,Dag1,-0.11850975,0.03392067318228482,0.10941165589595218
6379,Pdl1_wt_vs_Pdl1_cre,Maip1,0.34394178,0.03403112757574069,0.10969724703422917
6380,Pdl1_wt_vs_Pdl1_cre,Igf1r,0.053474147,0.03415265444172587,0.11001813908319157
6381,Pdl1_wt_vs_Pdl1_cre,Sec23a,-0.08593213,0.034359988219433674,0.1106148559655852
6382,Pdl1_wt_vs_Pdl1_cre,Eipr1,0.5601431,0.03454385251857032,0.11113529929817674
6383,Pdl1_wt_vs_Pdl1_cre,Mark2,-0.16301367,0.03459165727333964,0.11121762126547094
6384,Pdl1_wt_vs_Pdl1_cre,Mdm4,-0.21253477,0.035203781410248415,0.11311304861341692
6385,Pdl1_wt_vs_Pdl1_cre,Hdac6,0.31340095,0.035352226168177445,0.11351715471321121
6386,Pdl1_wt_vs_Pdl1_cre,Dvl2,0.50928146,0.03542506899656754,0.11367813807488276
6387,Pdl1_wt_vs_Pdl1_cre,Spink12,3.0313337,0.035678372620463916,0.11441763826908544
6388,Pdl1_wt_vs_Pdl1_cre,Pou4f3,1.2995119,0.035731497351326774,0.11448288119365288
6389,Pdl1_wt_vs_Pdl1_cre,Plcg1,-0.13312617,0.035974997908972316,0.11507401887048908
6390,Pdl1_wt_vs_Pdl1_cre,Kdm6a,-0.00035724623,0.03622643470398716,0.11580429893241362
6391,Pdl1_wt_vs_Pdl1_cre,Zdhhc7,0.26662087,0.036337058151117645,0.11603177858732491
6392,Pdl1_wt_vs_Pdl1_cre,Abhd4,0.01362557,0.03634395302135946,0.11603177858732491
6393,Pdl1_wt_vs_Pdl1_cre,Maz,-0.117511086,0.03655690778356333,0.11663727238018996
6394,Pdl1_wt_vs_Pdl1_cre,C3ar1,0.97936547,0.03681098332853068,0.11737310989976088
6395,Pdl1_wt_vs_Pdl1_cre,Tbk1,-0.15024123,0.03731054546642826,0.11882113778327512
6396,Pdl1_wt_vs_Pdl1_cre,Sox21,0.4401208,0.0373125906103293,0.11882113778327512
6397,Pdl1_wt_vs_Pdl1_cre,Mme,1.4004898,0.0376003473392146,0.11966137239676305
6398,Pdl1_wt_vs_Pdl1_cre,Elac2,0.2573683,0.03789353015927309,0.12042630347411452
6399,Pdl1_wt_vs_Pdl1_cre,Mapre2,-0.30081487,0.03791287540455543,0.12042630347411452
6400,Pdl1_wt_vs_Pdl1_cre,Epb41l4a,0.3934255,0.038652641776772974,0.12269824016139855
6401,Pdl1_wt_vs_Pdl1_cre,Sap18,-0.05994515,0.03874258452025974,0.12290581629177456
6402,Pdl1_wt_vs_Pdl1_cre,Ttk,0.33742017,0.0388011547276755,0.12291789981420669
6403,Pdl1_wt_vs_Pdl1_cre,Ehmt1,-0.025067622,0.03881615603050291,0.12291789981420669
6404,Pdl1_wt_vs_Pdl1_cre,Vps72,0.15892793,0.03882005585422708,0.12291789981420669
6405,Pdl1_wt_vs_Pdl1_cre,S1pr2,-0.053783074,0.03896060506559398,0.12328494877266968
6406,Pdl1_wt_vs_Pdl1_cre,Clk1,-0.21738073,0.03902525353580474,0.12341150928631617
6407,Pdl1_wt_vs_Pdl1_cre,Haspin,1.1044109,0.03924213327906184,0.12401901464329772
6408,Pdl1_wt_vs_Pdl1_cre,Crtc2,0.25488487,0.03943388056553805,0.12454637609532081
6409,Pdl1_wt_vs_Pdl1_cre,Arhgap35,0.028165162,0.03986533139023984,0.12575037740361728
6410,Pdl1_wt_vs_Pdl1_cre,Bcl7c,-0.19960104,0.039991276342315446,0.12606821748717326
6411,Pdl1_wt_vs_Pdl1_cre,Sin3a,-0.15417548,0.04019574614324289,0.1264738561867215
6412,Pdl1_wt_vs_Pdl1_cre,Etnk1,-0.24095619,0.04032635336054911,0.12680510359479197
6413,Pdl1_wt_vs_Pdl1_cre,Gtf2b,0.33604535,0.04053309740243055,0.12737519497587405
6414,Pdl1_wt_vs_Pdl1_cre,Smarcc2,-0.22261389,0.04077575926260843,0.12776029004330355
6415,Pdl1_wt_vs_Pdl1_cre,Pthlh,1.8889009,0.04078200812062086,0.12776029004330355
6416,Pdl1_wt_vs_Pdl1_cre,Sgo1,0.9360931,0.04078324879928068,0.12776029004330355
6417,Pdl1_wt_vs_Pdl1_cre,Inpp5d,0.13928816,0.04088028149671144,0.12798417083961067
6418,Pdl1_wt_vs_Pdl1_cre,Csk,-0.11097335,0.04091388250258271,0.12800930987995565
6419,Pdl1_wt_vs_Pdl1_cre,Glb1,-0.15953629,0.04096507741919845,0.1280894300815162
6420,Pdl1_wt_vs_Pdl1_cre,Myd88,0.08732668,0.041123592241013716,0.12850480821380442
6421,Pdl1_wt_vs_Pdl1_cre,Ndufs4,0.20885846,0.04122460282527007,0.12874008842376916
6422,Pdl1_wt_vs_Pdl1_cre,Stx8,0.07896298,0.04130879554989878,0.12892258760772649
6423,Pdl1_wt_vs_Pdl1_cre,Riox2,0.39293456,0.0413930873301823,0.1291051683332664
6424,Pdl1_wt_vs_Pdl1_cre,Ubap1,-0.037129566,0.04193531951251438,0.13071494986279386
6425,Pdl1_wt_vs_Pdl1_cre,Smc5,-0.14139758,0.04308325214077998,0.13404273475248263
6426,Pdl1_wt_vs_Pdl1_cre,Mecp2,-0.14144503,0.04330830002551706,0.1345756362059208
6427,Pdl1_wt_vs_Pdl1_cre,Lmo4,0.054656547,0.043344694832845775,0.13460517514468112
6428,Pdl1_wt_vs_Pdl1_cre,Nmt1,0.11698163,0.0440698162887676,0.1366027865892078
6429,Pdl1_wt_vs_Pdl1_cre,Ly96,0.3241461,0.04435625552005181,0.13732060305094582
6430,Pdl1_wt_vs_Pdl1_cre,Zzef1,-0.11340581,0.044537128588141996,0.13779534345626626
6431,Pdl1_wt_vs_Pdl1_cre,Iqgap3,2.0676494,0.04463538584945806,0.13801404667225883
6432,Pdl1_wt_vs_Pdl1_cre,Ccne1,2.4798012,0.044674556284732256,0.13803302969216125
6433,Pdl1_wt_vs_Pdl1_cre,Abraxas1,0.3159061,0.04519771756709387,0.1394943120473933
6434,Pdl1_wt_vs_Pdl1_cre,Tdrkh,1.4741392,0.045888144493565354,0.1415379244206951
6435,Pdl1_wt_vs_Pdl1_cre,Sass6,0.4322827,0.046140428087457684,0.14222843781146133
6436,Pdl1_wt_vs_Pdl1_cre,P3h1,-0.42333642,0.04627122477423313,0.1425438469044991
6437,Pdl1_wt_vs_Pdl1_cre,Gphn,0.070963144,0.046521325307154866,0.14322617127159734
6438,Pdl1_wt_vs_Pdl1_cre,Ephb1,2.470132,0.04664134585295208,0.14350742307306583
6439,Pdl1_wt_vs_Pdl1_cre,Fgf22,2.0341618,0.0467951118159905,0.14389209444155307
6440,Pdl1_wt_vs_Pdl1_cre,Cdkn1b,-0.058782693,0.04728046801008054,0.14529528720593196
6441,Pdl1_wt_vs_Pdl1_cre,Banp,0.111046106,0.047318120081594695,0.14530537215838843
6442,Pdl1_wt_vs_Pdl1_cre,Arg1,0.22103012,0.04734180223538384,0.14530537215838843
6443,Pdl1_wt_vs_Pdl1_cre,Abitram,0.4050758,0.047485881044034124,0.14565828462404093
6444,Pdl1_wt_vs_Pdl1_cre,Brca2,0.5912822,0.04790035340616211,0.1467497975221833
6445,Pdl1_wt_vs_Pdl1_cre,Tpcn1,-0.23766,0.04857629595114972,0.14872962540150184
6446,Pdl1_wt_vs_Pdl1_cre,Atg9a,0.26691175,0.04897176621184305,0.14975727651587434
6447,Pdl1_wt_vs_Pdl1_cre,Syk,-0.012282973,0.04907521102682327,0.14998199413936344
6448,Pdl1_wt_vs_Pdl1_cre,Pip4k2c,-0.15252954,0.04920093257060887,0.15027447739381816
6449,Pdl1_wt_vs_Pdl1_cre,Ift27,0.2969068,0.049314275175709334,0.15052881800585424
6450,Pdl1_wt_vs_Pdl1_cre,Ahi1,0.22958478,0.04937638703150885,0.1506265651917936
6451,Pdl1_wt_vs_Pdl1_cre,Taf5l,0.3657084,0.0494624589709941,0.15072341755818208
6452,Pdl1_wt_vs_Pdl1_cre,Kifap3,-0.02357902,0.04946835298603539,0.15072341755818208
6453,Pdl1_wt_vs_Pdl1_cre,Zfp148,-0.044271782,0.049546815674673866,0.15087065648869669
6454,Pdl1_wt_vs_Pdl1_cre,Rab29,0.23198122,0.050031605074923276,0.1522542340456328
6455,Pdl1_wt_vs_Pdl1_cre,Ankrd13b,0.3584682,0.050231555258018416,0.15263012371759271
6456,Pdl1_wt_vs_Pdl1_cre,Snx30,0.17075418,0.0502465928658795,0.15263012371759271
6457,Pdl1_wt_vs_Pdl1_cre,Lmnb2,0.5403901,0.050500444098747974,0.15330820082373095
6458,Pdl1_wt_vs_Pdl1_cre,Peg10,1.2751632,0.0516437334644782,0.15658905495044087
6459,Pdl1_wt_vs_Pdl1_cre,Ldha,-0.1921552,0.05187280503703361,0.15718841526355343
6460,Pdl1_wt_vs_Pdl1_cre,Chek2,0.68277174,0.052374440497403044,0.15843256868297373
6461,Pdl1_wt_vs_Pdl1_cre,Scn8a,1.7723398,0.052378326242573214,0.15843256868297373
6462,Pdl1_wt_vs_Pdl1_cre,Gabpb1,0.06934166,0.0525816564549209,0.1589515532689215
6463,Pdl1_wt_vs_Pdl1_cre,Rtkn2,2.5987544,0.052796609562415324,0.15950502563032656
6464,Pdl1_wt_vs_Pdl1_cre,Kdm2a,0.12969095,0.05283022563080334,0.1595103193653809
6465,Pdl1_wt_vs_Pdl1_cre,Map4,0.13363424,0.05305674930410901,0.16000125723877692
6466,Pdl1_wt_vs_Pdl1_cre,Gmfb,-0.15005031,0.053185956156589276,0.16029433866338705
6467,Pdl1_wt_vs_Pdl1_cre,Polg,-0.36151242,0.05339922341360472,0.1608402601735892
6468,Pdl1_wt_vs_Pdl1_cre,Ednrb,0.40692326,0.053602070555831875,0.16125719062649901
6469,Pdl1_wt_vs_Pdl1_cre,Slc39a8,2.2695382,0.05395567902362285,0.16222350101636998
6470,Pdl1_wt_vs_Pdl1_cre,Mapk14,0.15754749,0.05436308787744026,0.1633503108730288
6471,Pdl1_wt_vs_Pdl1_cre,Snap29,0.22517337,0.054624248111268155,0.164036584310143
6472,Pdl1_wt_vs_Pdl1_cre,Ctdspl2,0.123508595,0.05494458213720639,0.16480082575126134
6473,Pdl1_wt_vs_Pdl1_cre,Hira,0.30834368,0.055241567999438856,0.16559238886538377
6474,Pdl1_wt_vs_Pdl1_cre,Kit,0.29105604,0.05544050916150844,0.16608928118642205
6475,Pdl1_wt_vs_Pdl1_cre,Tmem120a,-0.015861165,0.05548790447588517,0.16613184797026384
6476,Pdl1_wt_vs_Pdl1_cre,Dvl3,0.16264403,0.0556924205983646,0.16664450538877057
6477,Pdl1_wt_vs_Pdl1_cre,Slc24a4,3.7311146,0.05575347044806965,0.1667275227377758
6478,Pdl1_wt_vs_Pdl1_cre,Micu2,-0.19598609,0.055913677088737755,0.16710678657087832
6479,Pdl1_wt_vs_Pdl1_cre,Kif1b,-0.033012193,0.05632161226877868,0.16822553163335685
6480,Pdl1_wt_vs_Pdl1_cre,Fen1,0.96130174,0.0564281020741835,0.16844310016896993
6481,Pdl1_wt_vs_Pdl1_cre,Sacm1l,-0.1067125,0.05669122707485988,0.16912770127339008
6482,Pdl1_wt_vs_Pdl1_cre,Gtf2a2,-0.08792045,0.056858441944122755,0.1695255273211903
6483,Pdl1_wt_vs_Pdl1_cre,Lig4,0.67593545,0.056892590511885395,0.16952637387053468
6484,Pdl1_wt_vs_Pdl1_cre,Lipe,0.017472267,0.057023235362825206,0.1698145843107097
6485,Pdl1_wt_vs_Pdl1_cre,Fanci,1.2362304,0.05805669488584991,0.17258421294451584
6486,Pdl1_wt_vs_Pdl1_cre,Ptar1,-0.025269026,0.058570297479176824,0.17393486741222852
6487,Pdl1_wt_vs_Pdl1_cre,Def6,-0.02506866,0.058647952210052166,0.1740318012824666
6488,Pdl1_wt_vs_Pdl1_cre,Fbxo31,-0.13899648,0.05908682125290518,0.17512648146361356
6489,Pdl1_wt_vs_Pdl1_cre,Zfp503,0.30250055,0.05917232790360151,0.17527613815705867
6490,Pdl1_wt_vs_Pdl1_cre,Chtop,0.029035512,0.0594624949972976,0.176031490216719
6491,Pdl1_wt_vs_Pdl1_cre,Hnrnpdl,-0.23542564,0.06021421411235031,0.17815151054753292
6492,Pdl1_wt_vs_Pdl1_cre,Arid3a,0.7761997,0.06047132635647097,0.17880653262876178
6493,Pdl1_wt_vs_Pdl1_cre,Smo,0.12067148,0.060730823624043,0.1793482549312745
6494,Pdl1_wt_vs_Pdl1_cre,Cers5,-0.17747867,0.06106610357002695,0.18004948160546902
6495,Pdl1_wt_vs_Pdl1_cre,Pms1,0.65733397,0.06179214722901318,0.181922466131407
6496,Pdl1_wt_vs_Pdl1_cre,Hmga1,0.9803012,0.061815843965146486,0.181922466131407
