,gene,comparison,log2fc,pval,padj,mean_logCPM_case,mean_logCPM_ctrl,n_case_samples,n_ctrl_samples,mode
2857,Adgrg1,cre_24h_vs_litt_24h,-0.19574040143298,0.588238490679579,0.9972285887415033,9.485885088001687,9.681625489434667,3,3,pseudobulk_mean
2858,Mark2,cre_24h_vs_litt_24h,0.19062080553531757,0.5884083283331716,0.9972285887415033,9.882336780787364,9.691715975252047,3,3,pseudobulk_mean
2859,Taf5l,cre_24h_vs_litt_24h,-0.17948319429077575,0.5884125977737376,0.9972285887415033,5.722660534413897,5.902143728704673,3,3,pseudobulk_mean
2860,Sncg,cre_24h_vs_litt_24h,-0.46067958437317014,0.5884414704461072,0.9972285887415033,6.628509689363987,7.089189273737158,3,3,pseudobulk_mean
2861,Acss2,cre_24h_vs_litt_24h,0.5270695265755672,0.5887041433485621,0.9972285887415033,7.793951453922201,7.266881927346634,3,3,pseudobulk_mean
2862,Twnk,cre_24h_vs_litt_24h,0.4730249950095011,0.588907958108674,0.9972285887415033,5.208182398593652,4.735157403584151,3,3,pseudobulk_mean
2863,Glyat,cre_24h_vs_litt_24h,-0.9052937373403669,0.5892917974672356,0.9972285887415033,2.4408356448845336,3.3461293822249005,3,3,pseudobulk_mean
2864,Lhx1,cre_24h_vs_litt_24h,0.9842076060139637,0.589601514741374,0.9972285887415033,2.5124253412881434,1.5282177352741797,3,3,pseudobulk_mean
2865,Hrg,cre_24h_vs_litt_24h,-1.1180275030708084,0.589877763347226,0.9972285887415033,1.7207513692042242,2.8387788722750327,3,3,pseudobulk_mean
2866,Rxfp2,cre_24h_vs_litt_24h,1.0865456105883828,0.5900738835651029,0.9972285887415033,2.865511100958274,1.778965490369891,3,3,pseudobulk_mean
2867,Runx3,cre_24h_vs_litt_24h,-0.36349291697921515,0.5902889583062525,0.9972285887415033,4.238573576559468,4.6020664935386835,3,3,pseudobulk_mean
2868,Cnot2,cre_24h_vs_litt_24h,-0.14786387205016815,0.5903321648747498,0.9972285887415033,7.467965579417306,7.615829451467474,3,3,pseudobulk_mean
2869,Gdf11,cre_24h_vs_litt_24h,0.42943490557387465,0.5905827422925805,0.9972285887415033,4.371434374266317,3.9419994686924427,3,3,pseudobulk_mean
2870,Elavl2,cre_24h_vs_litt_24h,0.9826360940198575,0.5906362086922285,0.9972285887415033,2.5124253412881434,1.529789247268286,3,3,pseudobulk_mean
2871,Limk2,cre_24h_vs_litt_24h,-0.28352088637746675,0.5907145581368433,0.9972285887415033,9.366165710534986,9.649686596912453,3,3,pseudobulk_mean
2872,Aurka,cre_24h_vs_litt_24h,-0.29484810640158887,0.5908097529646601,0.9972285887415033,5.863944813876628,6.158792920278217,3,3,pseudobulk_mean
2873,Tbx1,cre_24h_vs_litt_24h,-0.5576330352113956,0.5911062937007955,0.9972285887415033,5.466102948290089,6.023735983501485,3,3,pseudobulk_mean
2874,Abcb8,cre_24h_vs_litt_24h,-0.21175954197653457,0.5916441519377619,0.9972285887415033,5.455339568448874,5.667099110425409,3,3,pseudobulk_mean
2875,Rab24,cre_24h_vs_litt_24h,0.13176381226404743,0.5921333338278967,0.9972285887415033,7.583396036733919,7.451632224469871,3,3,pseudobulk_mean
2876,Rfx6,cre_24h_vs_litt_24h,-1.0712419074387658,0.5926365185517182,0.9972285887415033,1.5868613306069885,2.6581032380457543,3,3,pseudobulk_mean
2877,Kat2a,cre_24h_vs_litt_24h,-0.17627993563835798,0.5928648869086487,0.9972285887415033,7.664315509159941,7.840595444798299,3,3,pseudobulk_mean
2878,Rag2,cre_24h_vs_litt_24h,-0.4218854960828393,0.5932834607721585,0.9972285887415033,3.8626159296563856,4.284501425739225,3,3,pseudobulk_mean
2879,Adam17,cre_24h_vs_litt_24h,-0.30672283236396236,0.5934503307657416,0.9972285887415033,5.8762949098005,6.183017742164463,3,3,pseudobulk_mean
2880,Il12b,cre_24h_vs_litt_24h,0.4639416627226396,0.5936784151634538,0.9972285887415033,4.700061980447207,4.236120317724567,3,3,pseudobulk_mean
2881,Fzd6,cre_24h_vs_litt_24h,-0.13344007819858827,0.5937976704775905,0.9972285887415033,7.193123062185809,7.326563140384398,3,3,pseudobulk_mean
2882,Mep1a,cre_24h_vs_litt_24h,-0.678412485030184,0.5938190563473542,0.9972285887415033,1.991213312477184,2.669625797507368,3,3,pseudobulk_mean
2883,Vps13a,cre_24h_vs_litt_24h,-0.3253739466217098,0.5940594107742518,0.9972285887415033,7.024417742863851,7.349791689485561,3,3,pseudobulk_mean
2884,Chrnb2,cre_24h_vs_litt_24h,-0.9037657894079993,0.5941146426991449,0.9972285887415033,2.855982195790301,3.7597479851983002,3,3,pseudobulk_mean
2885,Foxp2,cre_24h_vs_litt_24h,1.1127821253734105,0.5944485152048009,0.9972285887415033,3.928884321470234,2.8161021960968236,3,3,pseudobulk_mean
2886,Dkk2,cre_24h_vs_litt_24h,-0.7053833199881412,0.5945682984656554,0.9972285887415033,4.498814586672136,5.204197906660277,3,3,pseudobulk_mean
2887,Gimap4,cre_24h_vs_litt_24h,-0.33656204443746507,0.5948125738893845,0.9972285887415033,5.706110979381957,6.042673023819422,3,3,pseudobulk_mean
2888,Tspyl2,cre_24h_vs_litt_24h,-0.19856027280228616,0.5948570288874682,0.9972285887415033,6.909952799693233,7.108513072495519,3,3,pseudobulk_mean
2889,Ccl3,cre_24h_vs_litt_24h,-0.5927662334715649,0.5950278628787194,0.9972285887415033,6.8028291590829815,7.395595392554546,3,3,pseudobulk_mean
2890,Igtp,cre_24h_vs_litt_24h,-0.39785911511197014,0.5953337959031049,0.9972285887415033,6.012804002719008,6.410663117830978,3,3,pseudobulk_mean
2891,Adarb1,cre_24h_vs_litt_24h,0.21199083344158254,0.5953397061015797,0.9972285887415033,7.353443738875721,7.1414529054341385,3,3,pseudobulk_mean
2892,Sry,cre_24h_vs_litt_24h,-0.47717398373944553,0.5953469007563061,0.9972285887415033,3.4465320647914943,3.92370604853094,3,3,pseudobulk_mean
2893,Igf2bp1,cre_24h_vs_litt_24h,-0.8055999360016441,0.595350007939222,0.9972285887415033,2.169388481972248,2.974988417973892,3,3,pseudobulk_mean
2894,Muc20,cre_24h_vs_litt_24h,1.0600297669411471,0.5954035826278712,0.9972285887415033,2.356692656348342,1.296662889407195,3,3,pseudobulk_mean
2895,Ren1,cre_24h_vs_litt_24h,0.3054227266299643,0.5956786105400479,0.9972285887415033,2.849813894146956,2.544391167516992,3,3,pseudobulk_mean
2896,Pla2g6,cre_24h_vs_litt_24h,-0.47829267198600256,0.5962452149429027,0.9972285887415033,4.050554440649586,4.528847112635589,3,3,pseudobulk_mean
2897,Tln1,cre_24h_vs_litt_24h,-0.20528003601814326,0.5962743799369224,0.9972285887415033,9.7348461204903,9.940126156508443,3,3,pseudobulk_mean
2898,Slit2,cre_24h_vs_litt_24h,0.36507761280046136,0.5968521890297271,0.9972285887415033,5.267641898222047,4.902564285421586,3,3,pseudobulk_mean
2899,Slc6a14,cre_24h_vs_litt_24h,0.486160130325878,0.5971380504780728,0.9972285887415033,8.259353600625687,7.773193470299809,3,3,pseudobulk_mean
2900,Dysf,cre_24h_vs_litt_24h,0.5556913184990195,0.5971856215385258,0.9972285887415033,7.635765034819826,7.080073716320807,3,3,pseudobulk_mean
2901,Cers1,cre_24h_vs_litt_24h,-0.21062138965713428,0.5972289741919392,0.9972285887415033,3.919947771748768,4.130569161405902,3,3,pseudobulk_mean
2902,Ret,cre_24h_vs_litt_24h,-0.2506411735296856,0.5972556290861479,0.9972285887415033,5.863566780969426,6.114207954499111,3,3,pseudobulk_mean
2903,Rln1,cre_24h_vs_litt_24h,1.2302281709923002,0.5972614990011971,0.9972285887415033,2.67934161911356,1.4491134481212598,3,3,pseudobulk_mean
2904,Ntn1,cre_24h_vs_litt_24h,-0.243855699135767,0.5972747357175345,0.9972285887415033,5.352713727351702,5.596569426487469,3,3,pseudobulk_mean
2905,Shank3,cre_24h_vs_litt_24h,-0.22666467053274086,0.5975966893155185,0.9972285887415033,5.369942387677313,5.596607058210054,3,3,pseudobulk_mean
2906,Pgpep1,cre_24h_vs_litt_24h,-0.4054662704967429,0.5976293733623053,0.9972285887415033,4.840203296935836,5.245669567432579,3,3,pseudobulk_mean
2907,Pcmtd2,cre_24h_vs_litt_24h,-0.17805369966366147,0.5977536113528894,0.9972285887415033,6.044937024258288,6.222990723921949,3,3,pseudobulk_mean
2908,Casc4,cre_24h_vs_litt_24h,-0.4381522068290744,0.5979717318562232,0.9972285887415033,4.34584734319824,4.783999550027314,3,3,pseudobulk_mean
2909,Trpc4,cre_24h_vs_litt_24h,0.4938466134704438,0.5980493301263264,0.9972285887415033,3.255131687489879,2.761285074019435,3,3,pseudobulk_mean
2910,Wdr45,cre_24h_vs_litt_24h,-0.15794202086219844,0.5981628827637033,0.9972285887415033,6.886084265204271,7.04402628606647,3,3,pseudobulk_mean
2911,Tnfrsf4,cre_24h_vs_litt_24h,-0.4190448710640302,0.5985035235001386,0.9972285887415033,3.7016497899061847,4.120694660970215,3,3,pseudobulk_mean
2912,Pard3,cre_24h_vs_litt_24h,-0.2137415863918708,0.5985697474810172,0.9972285887415033,8.02054705450625,8.234288640898122,3,3,pseudobulk_mean
2913,Arhgef7,cre_24h_vs_litt_24h,0.11508146336974079,0.598881843167775,0.9972285887415033,8.122322815287548,8.007241351917807,3,3,pseudobulk_mean
2914,Cd81,cre_24h_vs_litt_24h,-0.20762648581874643,0.598909272832264,0.9972285887415033,8.202812636051254,8.41043912187,3,3,pseudobulk_mean
2915,Krt79,cre_24h_vs_litt_24h,-0.5009956777450943,0.5989926652394179,0.9972285887415033,7.739738915405137,8.240734593150231,3,3,pseudobulk_mean
2916,Hoxc6,cre_24h_vs_litt_24h,-0.34596997095574444,0.5990492409616492,0.9972285887415033,6.004176284764051,6.350146255719795,3,3,pseudobulk_mean
2917,Kdm1b,cre_24h_vs_litt_24h,-0.32730306220203254,0.599245557399404,0.9972285887415033,6.661236936760342,6.988539998962374,3,3,pseudobulk_mean
2918,Mlkl,cre_24h_vs_litt_24h,-0.13198455179134072,0.5992541771829605,0.9972285887415033,6.996445199014805,7.128429750806146,3,3,pseudobulk_mean
2919,Gnaz,cre_24h_vs_litt_24h,0.6817715350627485,0.5993355969861567,0.9972285887415033,1.946748595613192,1.2649770605504436,3,3,pseudobulk_mean
2920,Tnfrsf13b,cre_24h_vs_litt_24h,-0.42877146516984155,0.5999928322292449,0.9972285887415033,5.510967869274957,5.939739334444798,3,3,pseudobulk_mean
2921,Egr2,cre_24h_vs_litt_24h,-0.3780935376014538,0.6005936436838097,0.9972285887415033,3.7258421910868833,4.103935728688337,3,3,pseudobulk_mean
2922,Syt9,cre_24h_vs_litt_24h,-1.015366549489048,0.6008072864650262,0.9972285887415033,1.270949450830711,2.286316000319759,3,3,pseudobulk_mean
2923,Rtcb,cre_24h_vs_litt_24h,-0.13462766378052038,0.6011318884127868,0.9972285887415033,8.166913602192539,8.301541265973059,3,3,pseudobulk_mean
2924,Fkbp5,cre_24h_vs_litt_24h,-0.22705733347573798,0.6012762561496177,0.9972285887415033,7.27653281802344,7.503590151499178,3,3,pseudobulk_mean
2925,Adrb1,cre_24h_vs_litt_24h,0.3999489080384948,0.6012894431485019,0.9972285887415033,4.1762732343658415,3.7763243263273467,3,3,pseudobulk_mean
2926,Wnt2b,cre_24h_vs_litt_24h,0.4966319192396087,0.6018495662424026,0.9972285887415033,4.388040838969414,3.8914089197298054,3,3,pseudobulk_mean
2927,Cd200,cre_24h_vs_litt_24h,0.18768757187928475,0.6018842482730737,0.9972285887415033,6.872186172715139,6.6844986008358545,3,3,pseudobulk_mean
2928,Slc17a6,cre_24h_vs_litt_24h,0.897644788012145,0.6020868021454855,0.9972285887415033,3.4731647146233064,2.5755199266111615,3,3,pseudobulk_mean
2929,Lin28b,cre_24h_vs_litt_24h,0.9275284322491186,0.6022454080543329,0.9972285887415033,2.124923765108256,1.1973953328591376,3,3,pseudobulk_mean
2930,Neurod4,cre_24h_vs_litt_24h,0.9275284322491186,0.6022454080543329,0.9972285887415033,2.124923765108256,1.1973953328591376,3,3,pseudobulk_mean
2931,Lect2,cre_24h_vs_litt_24h,1.2380908511281403,0.6023460248713175,0.9972285887415033,2.851588416491293,1.6134975653631527,3,3,pseudobulk_mean
2932,Zfp819,cre_24h_vs_litt_24h,1.0368050592690066,0.6029698101604183,0.9972285887415033,2.4157091825847608,1.3789041233157542,3,3,pseudobulk_mean
2933,Ptar1,cre_24h_vs_litt_24h,0.1889933631041174,0.6031251935356833,0.9972285887415033,6.445607210663236,6.256613847559119,3,3,pseudobulk_mean
2934,Csnk2a2,cre_24h_vs_litt_24h,-0.19941984047698202,0.6033521993345181,0.9972285887415033,7.965358471798997,8.16477831227598,3,3,pseudobulk_mean
2935,Pde6c,cre_24h_vs_litt_24h,-0.9379093242963661,0.6049750026355842,0.9972285887415033,1.0927742813356471,2.0306836056320132,3,3,pseudobulk_mean
2936,Ramp3,cre_24h_vs_litt_24h,-0.40510643686027237,0.6051830523018032,0.9972285887415033,4.389502959886947,4.794609396747219,3,3,pseudobulk_mean
2937,Bace1,cre_24h_vs_litt_24h,-0.2739586272636494,0.6053817057452273,0.9972285887415033,5.730831538359179,6.004790165622828,3,3,pseudobulk_mean
2938,Bmpr1a,cre_24h_vs_litt_24h,-0.21385348048102593,0.6055024050548359,0.9972285887415033,7.3560323703112855,7.5698858507923115,3,3,pseudobulk_mean
2939,Il17rc,cre_24h_vs_litt_24h,-0.19368381775726284,0.6056601956562984,0.9972285887415033,9.123662352134078,9.31734616989134,3,3,pseudobulk_mean
2940,Tbl1xr1,cre_24h_vs_litt_24h,-0.13557108486060976,0.6058386558789864,0.9972285887415033,6.713815944627185,6.8493870294877945,3,3,pseudobulk_mean
2941,Cacng2,cre_24h_vs_litt_24h,-0.9472288133547759,0.606075174954062,0.9972285887415033,2.851588416491293,3.798817229846069,3,3,pseudobulk_mean
2942,Mtmr12,cre_24h_vs_litt_24h,-0.13463827939887274,0.6061967473072141,0.9972285887415033,7.509478403479178,7.6441166828780505,3,3,pseudobulk_mean
2943,Trpv4,cre_24h_vs_litt_24h,0.19506886763294595,0.606481681275651,0.9972285887415033,6.849063798738755,6.653994931105809,3,3,pseudobulk_mean
2944,Snta1,cre_24h_vs_litt_24h,-0.42421778735766136,0.606482199904486,0.9972285887415033,5.065553655943771,5.489771443301432,3,3,pseudobulk_mean
2945,Maob,cre_24h_vs_litt_24h,-0.569321415504179,0.6065098448163843,0.9972285887415033,5.261303513712515,5.830624929216694,3,3,pseudobulk_mean
2946,Elob,cre_24h_vs_litt_24h,0.14688279461908937,0.6067744250882143,0.9972285887415033,6.573187906329274,6.426305111710184,3,3,pseudobulk_mean
2947,Fbxo31,cre_24h_vs_litt_24h,-0.3136396200308562,0.6069181192614949,0.9972285887415033,6.826924618104982,7.1405642381358385,3,3,pseudobulk_mean
2948,Prl3d1,cre_24h_vs_litt_24h,-1.4364990409519285,0.6069388755321121,0.9972285887415033,2.1986056800805405,3.635104721032469,3,3,pseudobulk_mean
2949,Wdr34,cre_24h_vs_litt_24h,-0.6819023873922267,0.6071698530466298,0.9972285887415033,2.237534013089697,2.9194364004819238,3,3,pseudobulk_mean
2950,Atf1,cre_24h_vs_litt_24h,0.06710694804826112,0.607440308762635,0.9972285887415033,7.28371985429298,7.216612906244719,3,3,pseudobulk_mean
2951,Ncr1,cre_24h_vs_litt_24h,0.16346365095180104,0.6075757557258705,0.9972285887415033,5.5418602187220785,5.378396567770277,3,3,pseudobulk_mean
2952,Hnrnpk,cre_24h_vs_litt_24h,0.13108772653363232,0.6076554211290501,0.9972285887415033,9.063360208093636,8.932272481560004,3,3,pseudobulk_mean
2953,Thbd,cre_24h_vs_litt_24h,0.5270443403776834,0.6077984222704954,0.9972285887415033,9.915360139061143,9.38831579868346,3,3,pseudobulk_mean
2954,Entpd1,cre_24h_vs_litt_24h,-0.3489265398141139,0.60801251913727,0.9972285887415033,8.321217991757011,8.670144531571125,3,3,pseudobulk_mean
2955,Ank2,cre_24h_vs_litt_24h,-0.3458575673037281,0.6080294651462301,0.9972285887415033,4.926684457263458,5.272542024567186,3,3,pseudobulk_mean
2956,Hoxc8,cre_24h_vs_litt_24h,0.22613951909831265,0.6085159649443361,0.9972285887415033,3.9194055926257163,3.6932660735274037,3,3,pseudobulk_mean
2957,Wdr82,cre_24h_vs_litt_24h,-0.21844189404035497,0.6085422126873532,0.9972285887415033,7.4419771481044625,7.6604190421448175,3,3,pseudobulk_mean
2958,Eif4ebp2,cre_24h_vs_litt_24h,-0.17049555975393815,0.6088905383619572,0.9972285887415033,8.189651029512573,8.360146589266511,3,3,pseudobulk_mean
2959,Psmd14,cre_24h_vs_litt_24h,-0.21262457837977422,0.6091978081336262,0.9972285887415033,7.831656921775277,8.044281500155051,3,3,pseudobulk_mean
2960,Sept4,cre_24h_vs_litt_24h,0.2644626801810972,0.609510075723787,0.9972285887415033,5.926918207365254,5.662455527184157,3,3,pseudobulk_mean
2961,H2afv,cre_24h_vs_litt_24h,0.26350653038842253,0.6095131056709857,0.9972285887415033,5.363331248815807,5.099824718427384,3,3,pseudobulk_mean
2962,Foxm1,cre_24h_vs_litt_24h,-0.3143500230714844,0.6095373781921971,0.9972285887415033,5.080700516654296,5.39505053972578,3,3,pseudobulk_mean
2963,Casz1,cre_24h_vs_litt_24h,-0.17055124727099713,0.6096177258635496,0.9972285887415033,7.089606184686261,7.260157431957258,3,3,pseudobulk_mean
2964,Mettl7b,cre_24h_vs_litt_24h,0.4058823493955126,0.6099311055885499,0.9972285887415033,4.869068150151173,4.46318580075566,3,3,pseudobulk_mean
2965,Trpm1,cre_24h_vs_litt_24h,-0.48811143473760854,0.6101096588375361,0.9972285887415033,4.803919105086308,5.292030539823917,3,3,pseudobulk_mean
2966,Twf2,cre_24h_vs_litt_24h,-0.2786950177847025,0.6106046635342627,0.9972285887415033,6.527105938013037,6.805800955797739,3,3,pseudobulk_mean
2967,F2rl3,cre_24h_vs_litt_24h,-0.6744617838499303,0.6108166852257644,0.9972285887415033,2.124923765108256,2.7993855489581865,3,3,pseudobulk_mean
2968,Homer3,cre_24h_vs_litt_24h,0.24795580627382563,0.6109201407436722,0.9972285887415033,7.299859790125988,7.051903983852163,3,3,pseudobulk_mean
2969,Cdh4,cre_24h_vs_litt_24h,-0.24996260628503553,0.6110938841947549,0.9972285887415033,5.708129944523073,5.958092550808108,3,3,pseudobulk_mean
2970,Tlr11,cre_24h_vs_litt_24h,-0.7392792593850248,0.6112164723065643,0.9972285887415033,3.255131687489879,3.9944109468749036,3,3,pseudobulk_mean
2971,Cort,cre_24h_vs_litt_24h,-1.0111747704967697,0.6113570949747905,0.9972285887415033,1.6584510270105983,2.669625797507368,3,3,pseudobulk_mean
2972,Nr4a2,cre_24h_vs_litt_24h,0.46877624802043627,0.6115182349441256,0.9972285887415033,4.425482846662282,3.956706598641846,3,3,pseudobulk_mean
2973,Pde6b,cre_24h_vs_litt_24h,1.134718035777751,0.6118213100117232,0.9972285887415033,3.0233627962497933,1.8886447604720422,3,3,pseudobulk_mean
2974,Slc3a1,cre_24h_vs_litt_24h,0.5005111540083607,0.611838991821444,0.9972285887415033,3.73121725286707,3.2307060988587093,3,3,pseudobulk_mean
2975,Actr1b,cre_24h_vs_litt_24h,0.13983879450198433,0.6120848363126903,0.9972285887415033,7.346502014170359,7.206663219668375,3,3,pseudobulk_mean
2976,Kat14,cre_24h_vs_litt_24h,-0.18946636169120712,0.6122174727992142,0.9972285887415033,7.822501839751543,8.01196820144275,3,3,pseudobulk_mean
2977,Mbl1,cre_24h_vs_litt_24h,-1.1217862936635483,0.6122427743855392,0.9972285887415033,1.5027183420707972,2.6245046357343456,3,3,pseudobulk_mean
2978,Fcgr3,cre_24h_vs_litt_24h,-0.5040499123785018,0.6122495800416875,0.9972285887415033,6.345584359805709,6.849634272184211,3,3,pseudobulk_mean
2979,Cd109,cre_24h_vs_litt_24h,-0.2968545085480745,0.6123188332530817,0.9972285887415033,8.07749621029268,8.374350718840754,3,3,pseudobulk_mean
2980,Id1,cre_24h_vs_litt_24h,0.17533005889748843,0.6125055191963702,0.9972285887415033,8.726402030671084,8.551071971773595,3,3,pseudobulk_mean
2981,Gpr83,cre_24h_vs_litt_24h,0.940871123682502,0.6126761179381834,0.9972285887415033,2.237534013089697,1.296662889407195,3,3,pseudobulk_mean
2982,Cdk7,cre_24h_vs_litt_24h,-0.8192521315480565,0.6126936375525792,0.9972285887415033,2.4408356448845336,3.26008777643259,3,3,pseudobulk_mean
2983,Vsir,cre_24h_vs_litt_24h,-0.3019555406595025,0.6127120436238057,0.9972285887415033,6.926195061676842,7.228150602336345,3,3,pseudobulk_mean
2984,Grb2,cre_24h_vs_litt_24h,0.09050721097443493,0.6131137654055561,0.9972285887415033,9.284709039987227,9.194201829012792,3,3,pseudobulk_mean
2985,Hoxb2,cre_24h_vs_litt_24h,-0.888433356857175,0.6134069383102921,0.9972285887415033,2.9580370943851073,3.8464704512422823,3,3,pseudobulk_mean
2986,Dixdc1,cre_24h_vs_litt_24h,0.3406253687885865,0.613594037397904,0.9972285887415033,5.190763282243705,4.850137913455119,3,3,pseudobulk_mean
2987,Etv6,cre_24h_vs_litt_24h,-0.24008888094899294,0.6136350245667518,0.9972285887415033,7.566637095100101,7.806725976049094,3,3,pseudobulk_mean
2988,Tmem63b,cre_24h_vs_litt_24h,-0.19476368121305754,0.6137819176899098,0.9972285887415033,7.307618713156569,7.502382394369627,3,3,pseudobulk_mean
2989,Slc25a20,cre_24h_vs_litt_24h,0.12928359939308187,0.613800603927202,0.9972285887415033,8.631167195293806,8.501883595900724,3,3,pseudobulk_mean
2990,Eepd1,cre_24h_vs_litt_24h,-0.40203148914118536,0.6138284250735719,0.9972285887415033,6.043779651909458,6.445811141050643,3,3,pseudobulk_mean
2991,Rmdn3,cre_24h_vs_litt_24h,0.3144881205601937,0.6143474483139959,0.9972285887415033,7.703291373476877,7.388803252916683,3,3,pseudobulk_mean
2992,Pml,cre_24h_vs_litt_24h,-0.08276761371201591,0.6144681869138842,0.9972285887415033,7.890408954837582,7.973176568549598,3,3,pseudobulk_mean
2993,Decr1,cre_24h_vs_litt_24h,-0.1763187649082285,0.6148857929435255,0.9972285887415033,6.10033498130224,6.276653746210468,3,3,pseudobulk_mean
2994,Ackr2,cre_24h_vs_litt_24h,0.6034162628165567,0.6151304088569771,0.9972285887415033,3.7258421910868833,3.1224259282703266,3,3,pseudobulk_mean
2995,Trpm2,cre_24h_vs_litt_24h,-0.6353201237475936,0.615194100483698,0.9972285887415033,4.5595869938747695,5.194907117622363,3,3,pseudobulk_mean
2996,B4galnt1,cre_24h_vs_litt_24h,-0.22112017749524782,0.6153077416888938,0.9972285887415033,7.011398895702706,7.232519073197953,3,3,pseudobulk_mean
2997,Paip1,cre_24h_vs_litt_24h,0.13826589571337067,0.6155673711288959,0.9972285887415033,9.707560965092563,9.569295069379192,3,3,pseudobulk_mean
2998,Abcd3,cre_24h_vs_litt_24h,-0.2400131709932598,0.6158810612850238,0.9972285887415033,9.828016130101178,10.068029301094437,3,3,pseudobulk_mean
2999,Tceal5,cre_24h_vs_litt_24h,-0.5894561356219059,0.6166957090963074,0.9972285887415033,4.175097059175477,4.764553194797383,3,3,pseudobulk_mean
3000,Smpd3,cre_24h_vs_litt_24h,-0.2335433226990018,0.616718050069831,0.9972285887415033,5.12894965017507,5.362492972874072,3,3,pseudobulk_mean
3001,Klrc1,cre_24h_vs_litt_24h,1.1256122353605096,0.616925072423669,0.9972285887415033,2.5747256834817693,1.4491134481212598,3,3,pseudobulk_mean
3002,Mmp7,cre_24h_vs_litt_24h,1.1256122353605096,0.616925072423669,0.9972285887415033,2.5747256834817693,1.4491134481212598,3,3,pseudobulk_mean
3003,Rgcc,cre_24h_vs_litt_24h,-0.5061330418665948,0.617014597425769,0.9972285887415033,4.474526756555863,4.980659798422458,3,3,pseudobulk_mean
3004,Rp1l1,cre_24h_vs_litt_24h,0.9466189407230396,0.6170330724809132,0.9972285887415033,2.855982195790301,1.9093632550672612,3,3,pseudobulk_mean
3005,Ighd,cre_24h_vs_litt_24h,1.1333235933916994,0.6174107344761646,0.9972285887415033,3.093797874218207,1.9604742808265077,3,3,pseudobulk_mean
3006,Tectb,cre_24h_vs_litt_24h,-0.629965458087754,0.6175105563679957,0.9972285887415033,0.853974314277545,1.483939772365299,3,3,pseudobulk_mean
3007,Lvrn,cre_24h_vs_litt_24h,-0.3854689414142678,0.6179142094468516,0.9972285887415033,7.708733257442316,8.094202198856584,3,3,pseudobulk_mean
3008,Fgfr3,cre_24h_vs_litt_24h,-0.34562231332607496,0.6183680613448774,0.9972285887415033,9.966829806775275,10.31245212010135,3,3,pseudobulk_mean
3009,Csta1,cre_24h_vs_litt_24h,0.4308795355120427,0.6184139326597522,0.9972285887415033,4.610450817478072,4.179571281966029,3,3,pseudobulk_mean
3010,Gen1,cre_24h_vs_litt_24h,-0.37164972817572295,0.6190706814664374,0.9972285887415033,3.9406191140628355,4.312268842238558,3,3,pseudobulk_mean
3011,Phykpl,cre_24h_vs_litt_24h,0.18683313498048726,0.6192535563335975,0.9972285887415033,6.593132996360118,6.4062998613796305,3,3,pseudobulk_mean
3012,Clcnka,cre_24h_vs_litt_24h,1.0222532498965797,0.6194803146540402,0.9972285887415033,2.401157373212334,1.3789041233157542,3,3,pseudobulk_mean
3013,Chrna6,cre_24h_vs_litt_24h,0.9579748683463412,0.6195136871407079,0.9972285887415033,2.254637757753536,1.296662889407195,3,3,pseudobulk_mean
3014,Adora2a,cre_24h_vs_litt_24h,0.3479478709183943,0.6196103276744991,0.9972285887415033,3.73121725286707,3.3832693819486757,3,3,pseudobulk_mean
3015,Klhl3,cre_24h_vs_litt_24h,-0.2715045727470411,0.6196262641318924,0.9972285887415033,5.372106880566284,5.6436114533133255,3,3,pseudobulk_mean
3016,Lhx9,cre_24h_vs_litt_24h,-1.1864797688656636,0.620062791198134,0.9972285887415033,1.8253673048360153,3.011847073701679,3,3,pseudobulk_mean
3017,Pip4k2c,cre_24h_vs_litt_24h,-0.1120628851864538,0.6200743167556491,0.9972285887415033,8.00407946843052,8.116142353616974,3,3,pseudobulk_mean
3018,Cd151,cre_24h_vs_litt_24h,-0.1756038505300701,0.6209422943276193,0.9972285887415033,7.624014957303934,7.799618807834004,3,3,pseudobulk_mean
3019,Ankle2,cre_24h_vs_litt_24h,-0.08100848315548248,0.6211872181056616,0.9972285887415033,8.863368801543086,8.944377284698568,3,3,pseudobulk_mean
3020,Mbl2,cre_24h_vs_litt_24h,-0.8676999994908605,0.6213240797121868,0.9972285887415033,1.0927742813356471,1.9604742808265077,3,3,pseudobulk_mean
3021,Zfand2a,cre_24h_vs_litt_24h,0.31407388639343115,0.6215640774065444,0.9972285887415033,7.617495653711465,7.303421767318034,3,3,pseudobulk_mean
3022,Tbx6,cre_24h_vs_litt_24h,-0.7264612292070818,0.6216286743460222,0.9972285887415033,2.4640868403114062,3.190548069518488,3,3,pseudobulk_mean
3023,Jade2,cre_24h_vs_litt_24h,-0.3155371461357106,0.6217468956781264,0.9972285887415033,6.597341127170128,6.9128782733058385,3,3,pseudobulk_mean
3024,Immt,cre_24h_vs_litt_24h,0.05264867776807414,0.6218507783462229,0.9972285887415033,9.481778783026897,9.429130105258823,3,3,pseudobulk_mean
3025,Hacl1,cre_24h_vs_litt_24h,-0.4059965543774906,0.6220136761193633,0.9972285887415033,5.109042845305344,5.515039399682834,3,3,pseudobulk_mean
3026,Ercc1,cre_24h_vs_litt_24h,0.25796443010662173,0.6222711650528334,0.9972285887415033,6.352422981687309,6.094458551580687,3,3,pseudobulk_mean
