,comparison,gene,logfoldchange,pval,pval_adj
25245,litt_72h_vs_wt_72h,Coro1c,0.29233858,0.1990963382549673,1.0
25246,litt_72h_vs_wt_72h,Creb1,0.6358261,0.19913933772960035,1.0
25247,litt_72h_vs_wt_72h,Rcor1,0.43208364,0.20065494282435492,1.0
25248,litt_72h_vs_wt_72h,Gata3,0.27282217,0.2019356571576092,1.0
25249,litt_72h_vs_wt_72h,Itsn1,0.2580716,0.2036115948847551,1.0
25250,litt_72h_vs_wt_72h,Id1,0.34008405,0.2041598706552722,1.0
25251,litt_72h_vs_wt_72h,Ovol1,0.95246446,0.20451327487842164,1.0
25252,litt_72h_vs_wt_72h,Dusp6,0.3772942,0.20592846748452753,1.0
25253,litt_72h_vs_wt_72h,Egr3,0.15359992,0.2062562796080889,1.0
25254,litt_72h_vs_wt_72h,Cygb,1.2383285,0.20964404662934455,1.0
25255,litt_72h_vs_wt_72h,Serpine2,0.70528936,0.20968893418678825,1.0
25256,litt_72h_vs_wt_72h,Nmu,0.7341418,0.21390797666877182,1.0
25257,litt_72h_vs_wt_72h,Epha4,0.7157919,0.21476688441628478,1.0
25258,litt_72h_vs_wt_72h,Mtor,0.2972796,0.21747059986665795,1.0
25259,litt_72h_vs_wt_72h,Ltbp1,0.37447867,0.21779412957669908,1.0
25260,litt_72h_vs_wt_72h,Adamts1,0.25490907,0.21936031151013413,1.0
25261,litt_72h_vs_wt_72h,Jam2,0.9267634,0.21963266342451593,1.0
25262,litt_72h_vs_wt_72h,Limk2,0.1924914,0.22239459966023767,1.0
25263,litt_72h_vs_wt_72h,Foxo1,0.55962986,0.22253513187001317,1.0
25264,litt_72h_vs_wt_72h,Trp53,0.2168816,0.2230428426029022,1.0
25265,litt_72h_vs_wt_72h,Mki67,0.42931864,0.22520251592811646,1.0
25266,litt_72h_vs_wt_72h,Ube3a,0.27308238,0.22527838940535583,1.0
25267,litt_72h_vs_wt_72h,Rarg,0.20968635,0.22631203030021385,1.0
25268,litt_72h_vs_wt_72h,Smc1a,0.17687698,0.2264453516073086,1.0
25269,litt_72h_vs_wt_72h,Pou4f3,0.84728646,0.22650331256345824,1.0
25270,litt_72h_vs_wt_72h,Sostdc1,1.1053123,0.2283538508586367,1.0
25271,litt_72h_vs_wt_72h,Cav2,0.4054377,0.22968079675433783,1.0
25272,litt_72h_vs_wt_72h,Abca8a,1.8261406,0.23065601928663126,1.0
25273,litt_72h_vs_wt_72h,Gas6,0.4124469,0.23083015045399724,1.0
25274,litt_72h_vs_wt_72h,Eif4a3,0.22589082,0.23291471712445455,1.0
25275,litt_72h_vs_wt_72h,Wif1,1.9707005,0.2331534118765105,1.0
25276,litt_72h_vs_wt_72h,Rtn2,1.1150076,0.2339245941140351,1.0
25277,litt_72h_vs_wt_72h,Icam1,0.39856294,0.23532027841942194,1.0
25278,litt_72h_vs_wt_72h,Tmem173,0.311077,0.2373220868846071,1.0
25279,litt_72h_vs_wt_72h,Bach2,1.1994246,0.23870863527029917,1.0
25280,litt_72h_vs_wt_72h,Cux1,0.7218785,0.2390202557402108,1.0
25281,litt_72h_vs_wt_72h,F11r,0.29013574,0.23949222687595417,1.0
25282,litt_72h_vs_wt_72h,Smarca4,0.22032548,0.2403469078135404,1.0
25283,litt_72h_vs_wt_72h,Lrp5,0.5899294,0.24173218545019037,1.0
25284,litt_72h_vs_wt_72h,Arhgef3,0.74712324,0.24177838630944082,1.0
25285,litt_72h_vs_wt_72h,Tcf7,0.6602591,0.24274950127037842,1.0
25286,litt_72h_vs_wt_72h,Fmr1,0.31830627,0.2438492660159599,1.0
25287,litt_72h_vs_wt_72h,She,1.0266757,0.2456523959363749,1.0
25288,litt_72h_vs_wt_72h,Tgfbr3,0.15214427,0.24636237730723898,1.0
25289,litt_72h_vs_wt_72h,Pink1,0.6500306,0.2516821079387497,1.0
25290,litt_72h_vs_wt_72h,Cacng1,0.98777825,0.25229405682718087,1.0
25291,litt_72h_vs_wt_72h,Ep300,0.37918463,0.2532692813480425,1.0
25292,litt_72h_vs_wt_72h,Sulf2,0.6080642,0.25410942085390165,1.0
25293,litt_72h_vs_wt_72h,Sdc1,0.31692454,0.25527614734114923,1.0
25294,litt_72h_vs_wt_72h,Pik3r1,0.22300021,0.2556183997753665,1.0
25295,litt_72h_vs_wt_72h,Slc2a1,0.30289817,0.2559847336511011,1.0
25296,litt_72h_vs_wt_72h,Lepr,1.4511638,0.25685634301120575,1.0
25297,litt_72h_vs_wt_72h,Svil,0.13381335,0.25775810064478544,1.0
25298,litt_72h_vs_wt_72h,Paxbp1,0.41955683,0.25845823225557196,1.0
25299,litt_72h_vs_wt_72h,Krt79,0.74905795,0.25865923585283246,1.0
25300,litt_72h_vs_wt_72h,Gatd3a,0.43879712,0.26048191560291567,1.0
25301,litt_72h_vs_wt_72h,Smap1,0.41140053,0.26074035226577863,1.0
25302,litt_72h_vs_wt_72h,Atp2a3,1.1960707,0.26276241628537944,1.0
25303,litt_72h_vs_wt_72h,Bcr,0.47247982,0.2630061769858191,1.0
25304,litt_72h_vs_wt_72h,S1pr1,0.9221773,0.2633071061275616,1.0
25305,litt_72h_vs_wt_72h,Sqstm1,0.13240133,0.2635343851247426,1.0
25306,litt_72h_vs_wt_72h,Crym,5.114064,0.26363052748868965,1.0
25307,litt_72h_vs_wt_72h,Gdf10,0.9082171,0.2643242100131177,1.0
25308,litt_72h_vs_wt_72h,Prkaa2,1.1858084,0.2663536047786862,1.0
25309,litt_72h_vs_wt_72h,Camsap2,0.50078315,0.2663691221122022,1.0
25310,litt_72h_vs_wt_72h,Hdac4,0.4511595,0.26830358133469223,1.0
25311,litt_72h_vs_wt_72h,Zfp148,0.5452793,0.2683899411940668,1.0
25312,litt_72h_vs_wt_72h,Gjb2,0.47928697,0.2694871269331478,1.0
25313,litt_72h_vs_wt_72h,Mstn,3.0221364,0.2695618691822157,1.0
25314,litt_72h_vs_wt_72h,Sdhc,0.38442454,0.272905518570537,1.0
25315,litt_72h_vs_wt_72h,Tgm2,0.13688332,0.27404519648314096,1.0
25316,litt_72h_vs_wt_72h,Hnrnpa1,0.24759872,0.2756541452528203,1.0
25317,litt_72h_vs_wt_72h,Vstm4,0.3237928,0.2780092009656798,1.0
25318,litt_72h_vs_wt_72h,Rnf14,0.2527657,0.2800563223722409,1.0
25319,litt_72h_vs_wt_72h,Ddx6,0.16582455,0.28054759159528286,1.0
25320,litt_72h_vs_wt_72h,Robo1,0.88514304,0.28215580394507933,1.0
25321,litt_72h_vs_wt_72h,Lyve1,0.7033857,0.28310047913245473,1.0
25322,litt_72h_vs_wt_72h,Ddx58,0.45504665,0.28379636181068324,1.0
25323,litt_72h_vs_wt_72h,Pak2,0.26944044,0.28439422598747266,1.0
25324,litt_72h_vs_wt_72h,Mob2,0.4754751,0.285085035058814,1.0
25325,litt_72h_vs_wt_72h,Bex3,0.2016642,0.2862514792145002,1.0
25326,litt_72h_vs_wt_72h,Cpsf6,0.2366471,0.28734760440602025,1.0
25327,litt_72h_vs_wt_72h,Emc3,0.21508276,0.2873609191277646,1.0
25328,litt_72h_vs_wt_72h,Il11ra1,0.3509716,0.2882102887771616,1.0
25329,litt_72h_vs_wt_72h,Agrn,0.3354866,0.28996920594518893,1.0
25330,litt_72h_vs_wt_72h,Top2a,0.24135706,0.29274687140122424,1.0
25331,litt_72h_vs_wt_72h,Got2,0.5305809,0.29404556212772504,1.0
25332,litt_72h_vs_wt_72h,Evpl,0.14902784,0.2948616659860198,1.0
25333,litt_72h_vs_wt_72h,Cpa4,0.21509828,0.2951444100979984,1.0
25334,litt_72h_vs_wt_72h,Washc2,0.2356468,0.2965809454789814,1.0
25335,litt_72h_vs_wt_72h,Anln,0.27415505,0.2976873625879022,1.0
25336,litt_72h_vs_wt_72h,Ube2b,0.18608874,0.29825634167457216,1.0
25337,litt_72h_vs_wt_72h,Ppp1r3a,1.6558971,0.29870645708346844,1.0
25338,litt_72h_vs_wt_72h,Cdkn1b,0.38571206,0.2989354136226665,1.0
25339,litt_72h_vs_wt_72h,Lbr,0.7505703,0.29907962000921384,1.0
25340,litt_72h_vs_wt_72h,Ptch1,1.7279687,0.2992751807966234,1.0
25341,litt_72h_vs_wt_72h,Gart,0.2818355,0.3013704281597258,1.0
25342,litt_72h_vs_wt_72h,Meox2,0.4252939,0.3042664414717313,1.0
25343,litt_72h_vs_wt_72h,Luc7l3,0.17683768,0.3044353150603246,1.0
25344,litt_72h_vs_wt_72h,Ets2,0.18009281,0.3045391229912989,1.0
25345,litt_72h_vs_wt_72h,Grhl2,0.5598535,0.30718498869314437,1.0
25346,litt_72h_vs_wt_72h,Pnpla2,0.20353317,0.3097477106365487,1.0
25347,litt_72h_vs_wt_72h,Becn1,0.38221246,0.31040580449700483,1.0
25348,litt_72h_vs_wt_72h,Afdn,0.4028033,0.31274953471405353,1.0
25349,litt_72h_vs_wt_72h,Hsph1,0.2770874,0.3145610810761469,1.0
25350,litt_72h_vs_wt_72h,Atp5o,0.24519959,0.3162198385747407,1.0
25351,litt_72h_vs_wt_72h,Abi1,0.07833957,0.31691569349371806,1.0
25352,litt_72h_vs_wt_72h,Sorl1,0.53704983,0.3181371498219152,1.0
25353,litt_72h_vs_wt_72h,Myo1e,0.2032946,0.3183424830567062,1.0
25354,litt_72h_vs_wt_72h,Ldb1,0.35188907,0.31916435938721344,1.0
25355,litt_72h_vs_wt_72h,Baz1b,0.17404094,0.32144658778824486,1.0
25356,litt_72h_vs_wt_72h,Mta2,0.12154961,0.32147103841443514,1.0
25357,litt_72h_vs_wt_72h,Top2b,0.1933578,0.32187546478905116,1.0
25358,litt_72h_vs_wt_72h,Efna1,0.371045,0.323480449709186,1.0
25359,litt_72h_vs_wt_72h,Kcnj2,0.66305315,0.32554141536698444,1.0
25360,litt_72h_vs_wt_72h,Rdx,0.3347439,0.326300631433333,1.0
25361,litt_72h_vs_wt_72h,Pitrm1,0.4301372,0.32640466904774956,1.0
25362,litt_72h_vs_wt_72h,Epha2,0.6090564,0.3265795402855003,1.0
25363,litt_72h_vs_wt_72h,Lpar6,0.37548026,0.3273406579137662,1.0
25364,litt_72h_vs_wt_72h,Dhh,1.2510325,0.3277630811414346,1.0
25365,litt_72h_vs_wt_72h,Kdm4a,0.3617816,0.3279318191723626,1.0
25366,litt_72h_vs_wt_72h,Mbnl1,0.4346448,0.3289540349494221,1.0
25367,litt_72h_vs_wt_72h,Tcof1,0.49360386,0.32944902214381666,1.0
25368,litt_72h_vs_wt_72h,Tsc22d3,1.110855,0.3307458840846912,1.0
25369,litt_72h_vs_wt_72h,Usp25,0.18897825,0.33275670382856304,1.0
25370,litt_72h_vs_wt_72h,Nrg1,0.81421435,0.332981800459219,1.0
25371,litt_72h_vs_wt_72h,Shroom3,0.5667109,0.3341956770425071,1.0
25372,litt_72h_vs_wt_72h,Hadhb,0.68995523,0.33601998934196464,1.0
25373,litt_72h_vs_wt_72h,Gfra2,0.7741066,0.33763055450578017,1.0
25374,litt_72h_vs_wt_72h,Flot2,0.38487005,0.3380032375064915,1.0
25375,litt_72h_vs_wt_72h,Notch2,0.34921998,0.33818984650320405,1.0
25376,litt_72h_vs_wt_72h,Fermt1,0.6263835,0.34050333749278305,1.0
25377,litt_72h_vs_wt_72h,Plcg1,0.21729182,0.3409914989594667,1.0
25378,litt_72h_vs_wt_72h,Trpv4,0.82383734,0.3410179171348626,1.0
25379,litt_72h_vs_wt_72h,C1qtnf12,0.71316946,0.3444204869322204,1.0
25380,litt_72h_vs_wt_72h,Nf1,0.43013152,0.34534295754730393,1.0
25381,litt_72h_vs_wt_72h,Arhgef6,0.47151318,0.3495114791350358,1.0
25382,litt_72h_vs_wt_72h,Hoxb3,0.7963999,0.3502782284016497,1.0
25383,litt_72h_vs_wt_72h,Tek,1.1252049,0.35121857809230317,1.0
25384,litt_72h_vs_wt_72h,Celsr1,0.49207994,0.35129174887311354,1.0
25385,litt_72h_vs_wt_72h,Mapk1,0.21804278,0.35220062952309916,1.0
25386,litt_72h_vs_wt_72h,Tgfb2,0.8217204,0.35418000318994103,1.0
25387,litt_72h_vs_wt_72h,Ruvbl2,0.39126626,0.3559220151308691,1.0
25388,litt_72h_vs_wt_72h,Ick,0.69983673,0.35614793627770835,1.0
25389,litt_72h_vs_wt_72h,Thbs4,0.927934,0.3566923977579639,1.0
25390,litt_72h_vs_wt_72h,Sema3e,1.0068436,0.35783701891565645,1.0
25391,litt_72h_vs_wt_72h,Map3k11,0.5652956,0.3595784204318794,1.0
25392,litt_72h_vs_wt_72h,Prkd3,0.42040652,0.3595899798874824,1.0
25393,litt_72h_vs_wt_72h,Dst,0.081030406,0.365418386562283,1.0
25394,litt_72h_vs_wt_72h,Fosl2,0.18087505,0.36928183616079235,1.0
25395,litt_72h_vs_wt_72h,Cyp27b1,0.4347435,0.3693997372949074,1.0
25396,litt_72h_vs_wt_72h,Cdh5,0.07183128,0.3700092064718026,1.0
25397,litt_72h_vs_wt_72h,Lsr,0.16257945,0.37135545284404337,1.0
25398,litt_72h_vs_wt_72h,Rb1,0.29910466,0.37197193150370655,1.0
25399,litt_72h_vs_wt_72h,Gabbr1,0.39468336,0.37402330199395983,1.0
25400,litt_72h_vs_wt_72h,Coro6,0.6731545,0.3741069526464448,1.0
25401,litt_72h_vs_wt_72h,Hist1h4h,0.76076317,0.3742775209340603,1.0
25402,litt_72h_vs_wt_72h,Zfp281,0.2527976,0.37469714387799014,1.0
25403,litt_72h_vs_wt_72h,Csnk1d,0.10155365,0.3782503661824351,1.0
25404,litt_72h_vs_wt_72h,Crabp2,0.40133125,0.3789144198689772,1.0
25405,litt_72h_vs_wt_72h,Tbx1,1.362074,0.37986907511041645,1.0
25406,litt_72h_vs_wt_72h,Cxadr,0.23052798,0.38080088694318726,1.0
25407,litt_72h_vs_wt_72h,Ptk2,0.3579125,0.38180244907324157,1.0
25408,litt_72h_vs_wt_72h,Tnpo1,0.27779537,0.38229819569867896,1.0
25409,litt_72h_vs_wt_72h,Supt6,0.33988896,0.3828689922897678,1.0
25410,litt_72h_vs_wt_72h,Grhl3,0.41917002,0.38334882102882195,1.0
25411,litt_72h_vs_wt_72h,Prpf8,0.35561934,0.3852122274761156,1.0
25412,litt_72h_vs_wt_72h,Nhsl1,0.3530143,0.3882202277073512,1.0
25413,litt_72h_vs_wt_72h,Rbp1,0.27141187,0.3887780276079559,1.0
25414,litt_72h_vs_wt_72h,Suz12,0.4970178,0.39129711219863805,1.0
25415,litt_72h_vs_wt_72h,Spred1,0.27803802,0.3915595701552952,1.0
25416,litt_72h_vs_wt_72h,Slc20a2,0.6655539,0.39184429718008906,1.0
25417,litt_72h_vs_wt_72h,Mbtd1,0.41293713,0.3925498231587512,1.0
25418,litt_72h_vs_wt_72h,Smarcd3,0.9014227,0.3931998532903377,1.0
25419,litt_72h_vs_wt_72h,Crocc,0.346742,0.39413997733385175,1.0
25420,litt_72h_vs_wt_72h,Lrp6,0.3533719,0.39417000367611066,1.0
25421,litt_72h_vs_wt_72h,Smc3,0.27969545,0.3943038416140192,1.0
25422,litt_72h_vs_wt_72h,Usp2,1.1255637,0.3974869356818789,1.0
25423,litt_72h_vs_wt_72h,Acss1,1.1092728,0.39760542846756275,1.0
25424,litt_72h_vs_wt_72h,Elavl1,0.22769515,0.39784620578722474,1.0
25425,litt_72h_vs_wt_72h,Itga3,0.3157192,0.39874113065155636,1.0
25426,litt_72h_vs_wt_72h,Cdc37,0.17135,0.39966530191263727,1.0
25427,litt_72h_vs_wt_72h,Park7,0.2789347,0.3999180479818052,1.0
25428,litt_72h_vs_wt_72h,Prep,0.2245737,0.4010880608498033,1.0
25429,litt_72h_vs_wt_72h,Smarca2,0.33160618,0.4023539507634192,1.0
25430,litt_72h_vs_wt_72h,Spry1,0.78503364,0.40238810592231045,1.0
25431,litt_72h_vs_wt_72h,Kras,0.17431544,0.40536474743990525,1.0
25432,litt_72h_vs_wt_72h,Ubr7,0.23743731,0.40561851629278345,1.0
25433,litt_72h_vs_wt_72h,Irx2,0.8264349,0.4069159890255797,1.0
25434,litt_72h_vs_wt_72h,Galnt17,1.0493075,0.4071669350954328,1.0
25435,litt_72h_vs_wt_72h,Ldhb,0.6590172,0.4094599407686371,1.0
25436,litt_72h_vs_wt_72h,Ssrp1,0.16707368,0.4111379600095616,1.0
25437,litt_72h_vs_wt_72h,Trappc10,0.28340423,0.4113375883198961,1.0
25438,litt_72h_vs_wt_72h,Cops8,0.33753207,0.4114767917984068,1.0
25439,litt_72h_vs_wt_72h,Cdh13,0.35404748,0.4137795909750962,1.0
25440,litt_72h_vs_wt_72h,Ptpa,0.3022317,0.4148164996462871,1.0
25441,litt_72h_vs_wt_72h,Rab28,0.4495109,0.415580170371333,1.0
25442,litt_72h_vs_wt_72h,Trim27,0.15629946,0.4168002430501849,1.0
25443,litt_72h_vs_wt_72h,Bmi1,0.29689226,0.41749853936780135,1.0
25444,litt_72h_vs_wt_72h,Aqp3,0.35184565,0.4201264607401425,1.0
25445,litt_72h_vs_wt_72h,Ptprf,0.3950951,0.4213350814350647,1.0
25446,litt_72h_vs_wt_72h,Gaa,0.61818504,0.4236183437803691,1.0
25447,litt_72h_vs_wt_72h,Bin1,0.13860948,0.4245739668062808,1.0
25448,litt_72h_vs_wt_72h,Ephb3,0.45349693,0.42509877775956184,1.0
25449,litt_72h_vs_wt_72h,Cnp,0.78613174,0.4254094239857604,1.0
25450,litt_72h_vs_wt_72h,C6,1.3304585,0.42543075911290007,1.0
25451,litt_72h_vs_wt_72h,Sept4,0.78433573,0.4255968065386414,1.0
25452,litt_72h_vs_wt_72h,Ddit4,0.2246794,0.4262112778737053,1.0
25453,litt_72h_vs_wt_72h,Thra,0.3257004,0.42839073086427537,1.0
25454,litt_72h_vs_wt_72h,Bmpr1a,0.47604442,0.42909916024927197,1.0
25455,litt_72h_vs_wt_72h,Sox4,0.5388327,0.42995969749166074,1.0
25456,litt_72h_vs_wt_72h,Cap2,0.17318526,0.4305297787539537,1.0
25457,litt_72h_vs_wt_72h,Hspa9,0.14159763,0.43290578476737485,1.0
25458,litt_72h_vs_wt_72h,Prrc2b,0.40593648,0.4346901069071152,1.0
25459,litt_72h_vs_wt_72h,Wnt11,1.8604707,0.43519148332497926,1.0
25460,litt_72h_vs_wt_72h,Tpi1,0.44348916,0.4369371076079811,1.0
25461,litt_72h_vs_wt_72h,Smyd2,0.44136798,0.43708801200886827,1.0
25462,litt_72h_vs_wt_72h,Egfr,0.11718235,0.43727717738175975,1.0
25463,litt_72h_vs_wt_72h,Utrn,0.50146914,0.4376315951211589,1.0
25464,litt_72h_vs_wt_72h,Plk2,0.27597088,0.43821266118953917,1.0
25465,litt_72h_vs_wt_72h,Mbd3,0.12063234,0.438614104040683,1.0
25466,litt_72h_vs_wt_72h,Ajuba,0.2234627,0.43917142134570186,1.0
25467,litt_72h_vs_wt_72h,Selenoh,0.6010658,0.44138256230927386,1.0
25468,litt_72h_vs_wt_72h,Ext2,0.30262688,0.4472507849176335,1.0
25469,litt_72h_vs_wt_72h,Smarca5,0.5935708,0.44744245426630336,1.0
25470,litt_72h_vs_wt_72h,Thap12,0.19523868,0.4476165943913454,1.0
25471,litt_72h_vs_wt_72h,Cyld,0.22067656,0.44781075010912175,1.0
25472,litt_72h_vs_wt_72h,Asap2,0.42670608,0.449697663752442,1.0
25473,litt_72h_vs_wt_72h,Fcgr2b,0.14386065,0.4500926563317721,1.0
25474,litt_72h_vs_wt_72h,Igf1,0.26674408,0.4511211182922682,1.0
25475,litt_72h_vs_wt_72h,Ano5,0.8413558,0.45158225210530867,1.0
25476,litt_72h_vs_wt_72h,Eif2a,0.21468566,0.45218425374126525,1.0
25477,litt_72h_vs_wt_72h,Daxx,0.23578419,0.452191887092143,1.0
25478,litt_72h_vs_wt_72h,Snta1,0.83231026,0.45464474462951787,1.0
25479,litt_72h_vs_wt_72h,Xpo1,0.20194693,0.4566383514828791,1.0
25480,litt_72h_vs_wt_72h,Psmc2,0.124421835,0.4590087095597347,1.0
25481,litt_72h_vs_wt_72h,Cldn1,0.2926332,0.4591570095336388,1.0
25482,litt_72h_vs_wt_72h,Nbr1,0.22134148,0.45986687058605125,1.0
25483,litt_72h_vs_wt_72h,Cic,0.26880124,0.46065569353316305,1.0
25484,litt_72h_vs_wt_72h,Abcc9,0.5518949,0.46187693571741617,1.0
25485,litt_72h_vs_wt_72h,Sp1,0.21384948,0.46232794317906634,1.0
25486,litt_72h_vs_wt_72h,Arid2,0.3407859,0.46236496191110676,1.0
25487,litt_72h_vs_wt_72h,Mknk2,0.2904407,0.46371748066753227,1.0
25488,litt_72h_vs_wt_72h,Tjp1,0.117844895,0.4645120209267758,1.0
25489,litt_72h_vs_wt_72h,Mycn,2.8941424,0.4658688473597137,1.0
25490,litt_72h_vs_wt_72h,Myo5a,0.3115586,0.4660061218931836,1.0
25491,litt_72h_vs_wt_72h,Galnt15,1.3070102,0.466771348237899,1.0
25492,litt_72h_vs_wt_72h,Aebp2,0.19186904,0.4669402660337699,1.0
25493,litt_72h_vs_wt_72h,Fzd7,0.6920459,0.4682158084248733,1.0
25494,litt_72h_vs_wt_72h,Aplnr,0.5282491,0.468400586121543,1.0
25495,litt_72h_vs_wt_72h,Stat1,0.306562,0.4686829519345965,1.0
25496,litt_72h_vs_wt_72h,Abcf1,0.15514827,0.46887726118425155,1.0
25497,litt_72h_vs_wt_72h,Speg,0.72701126,0.46889612057245655,1.0
25498,litt_72h_vs_wt_72h,Gldn,1.204713,0.4701754370403547,1.0
25499,litt_72h_vs_wt_72h,Ncor2,0.42388263,0.47025222443910863,1.0
25500,litt_72h_vs_wt_72h,Stmn2,1.0794933,0.471758572656128,1.0
25501,litt_72h_vs_wt_72h,Egfl7,0.17261373,0.47366822715786916,1.0
25502,litt_72h_vs_wt_72h,Ubxn7,0.3016882,0.4752388219166441,1.0
25503,litt_72h_vs_wt_72h,Sf1,0.11101826,0.48053890302862756,1.0
25504,litt_72h_vs_wt_72h,Brd7,0.32068044,0.48200659897444165,1.0
25505,litt_72h_vs_wt_72h,Rsf1,0.25021863,0.48341752724293763,1.0
25506,litt_72h_vs_wt_72h,Itgb6,0.446195,0.4834638046065901,1.0
25507,litt_72h_vs_wt_72h,Gk,0.3281388,0.48478434603050047,1.0
25508,litt_72h_vs_wt_72h,Dlg1,0.17288367,0.4862013478008017,1.0
25509,litt_72h_vs_wt_72h,Psmd12,0.25266397,0.4865372261913543,1.0
25510,litt_72h_vs_wt_72h,Hnrnpk,0.18691143,0.48852871265495934,1.0
25511,litt_72h_vs_wt_72h,Selenof,0.048630703,0.48896780617336544,1.0
25512,litt_72h_vs_wt_72h,Actn1,0.19709149,0.49012590025569525,1.0
25513,litt_72h_vs_wt_72h,Ldha,0.9676135,0.49058131414952244,1.0
25514,litt_72h_vs_wt_72h,Pgk1,0.24084681,0.49117823354643886,1.0
25515,litt_72h_vs_wt_72h,Fzd4,0.9075032,0.49168423866038624,1.0
25516,litt_72h_vs_wt_72h,Ghr,0.33519292,0.4917372528851258,1.0
25517,litt_72h_vs_wt_72h,Pcm1,0.30416673,0.493080881272575,1.0
25518,litt_72h_vs_wt_72h,Bub1b,0.26771167,0.4931251268257122,1.0
25519,litt_72h_vs_wt_72h,Nf2,0.4262808,0.493321096981471,1.0
25520,litt_72h_vs_wt_72h,Efemp1,0.45164737,0.49386202226603615,1.0
25521,litt_72h_vs_wt_72h,Zfp750,0.3049825,0.4944589679191892,1.0
25522,litt_72h_vs_wt_72h,Dync1li1,0.13618167,0.4968066029715452,1.0
25523,litt_72h_vs_wt_72h,Mfn2,0.4469638,0.4998840268236898,1.0
25524,litt_72h_vs_wt_72h,Nosip,0.14239538,0.5012581756438207,1.0
25525,litt_72h_vs_wt_72h,Ppif,0.24642053,0.5017275853485373,1.0
25526,litt_72h_vs_wt_72h,Lrpprc,0.42493835,0.5032649960668422,1.0
25527,litt_72h_vs_wt_72h,Wiz,0.29103774,0.5044572177261006,1.0
25528,litt_72h_vs_wt_72h,Fzd5,1.1829784,0.5045015764421281,1.0
25529,litt_72h_vs_wt_72h,Nae1,0.2506359,0.5048036115848582,1.0
25530,litt_72h_vs_wt_72h,Ddb1,0.054570217,0.50755445138243,1.0
25531,litt_72h_vs_wt_72h,Eya1,0.7277746,0.5081532577577283,1.0
25532,litt_72h_vs_wt_72h,Patz1,0.50076175,0.5088582604290712,1.0
25533,litt_72h_vs_wt_72h,Chrnb1,0.55980676,0.5097949148634977,1.0
25534,litt_72h_vs_wt_72h,Ppp2r1a,0.17132111,0.5099313086260959,1.0
25535,litt_72h_vs_wt_72h,Sema5a,0.6592174,0.5099939360568442,1.0
25536,litt_72h_vs_wt_72h,Rab21,0.30712748,0.5111021624231447,1.0
25537,litt_72h_vs_wt_72h,Tnfrsf1a,0.108500324,0.5114122786735851,1.0
25538,litt_72h_vs_wt_72h,Ndufa9,0.26296243,0.5114913267766825,1.0
25539,litt_72h_vs_wt_72h,Mmut,0.30110016,0.5120156113904428,1.0
25540,litt_72h_vs_wt_72h,Fbxw7,0.3422892,0.5121015864270153,1.0
25541,litt_72h_vs_wt_72h,Ddr1,0.18662181,0.5138670248000721,1.0
25542,litt_72h_vs_wt_72h,Onecut3,0.49383822,0.5140293990216023,1.0
25543,litt_72h_vs_wt_72h,Anp32e,0.24551287,0.5140681660442177,1.0
25544,litt_72h_vs_wt_72h,Rif1,0.39750004,0.5144636765243995,1.0
25545,litt_72h_vs_wt_72h,Lamtor2,0.2786414,0.5151357172553153,1.0
25546,litt_72h_vs_wt_72h,Nr3c1,0.17331856,0.5151452040932855,1.0
25547,litt_72h_vs_wt_72h,Ash1l,0.39238074,0.5156731601797209,1.0
25548,litt_72h_vs_wt_72h,C1qtnf5,0.7225136,0.5173352029889742,1.0
25549,litt_72h_vs_wt_72h,Ptprk,0.69806427,0.5189112761496669,1.0
25550,litt_72h_vs_wt_72h,Mbd2,0.16352403,0.5201291925518507,1.0
25551,litt_72h_vs_wt_72h,Kmt2d,0.15825288,0.5208254341837635,1.0
25552,litt_72h_vs_wt_72h,Lama3,0.21308787,0.5220022435718394,1.0
25553,litt_72h_vs_wt_72h,Pja2,0.1207321,0.5221867862834986,1.0
25554,litt_72h_vs_wt_72h,Prl8a6,0.82213223,0.5233647404054749,1.0
25555,litt_72h_vs_wt_72h,Setd1b,0.2416116,0.5242006921118828,1.0
25556,litt_72h_vs_wt_72h,Cct5,0.08466552,0.5244187086594885,1.0
25557,litt_72h_vs_wt_72h,Srf,0.31150192,0.5244961788156246,1.0
25558,litt_72h_vs_wt_72h,Fam129a,0.2599332,0.5254175650570807,1.0
25559,litt_72h_vs_wt_72h,Gja5,1.5585065,0.5258341149263146,1.0
25560,litt_72h_vs_wt_72h,Amfr,0.10905948,0.5260877875652862,1.0
25561,litt_72h_vs_wt_72h,Slc8a1,0.19562384,0.526365504374773,1.0
25562,litt_72h_vs_wt_72h,Gatad2b,0.26015934,0.526507225472358,1.0
25563,litt_72h_vs_wt_72h,Dapk1,0.38214815,0.5268134095414249,1.0
25564,litt_72h_vs_wt_72h,Flnb,0.16531822,0.5273042786339279,1.0
25565,litt_72h_vs_wt_72h,Atp6v0a1,0.19897327,0.5279067298793215,1.0
25566,litt_72h_vs_wt_72h,Ogn,0.37638965,0.5287874627323605,1.0
25567,litt_72h_vs_wt_72h,Casz1,0.4380053,0.5288469041687056,1.0
25568,litt_72h_vs_wt_72h,Sf3a1,0.1641026,0.5293055042062591,1.0
25569,litt_72h_vs_wt_72h,Hk2,0.16443625,0.5296615066667507,1.0
25570,litt_72h_vs_wt_72h,Bcl7b,0.26290798,0.5301677293679444,1.0
25571,litt_72h_vs_wt_72h,Ubac1,0.5618905,0.530351552926839,1.0
