,comparison,gene,logfoldchange,pval,pval_adj
13480,Oprl1_cre_vs_C57_wt,Sphk2,-0.4797043,4.859354959131174e-71,1.529932762604444e-70
13481,Oprl1_cre_vs_C57_wt,Mettl14,0.200292,4.298458231939963e-71,1.3541901767836032e-70
13482,Oprl1_cre_vs_C57_wt,Brpf3,-0.9934014,3.88968597038258e-71,1.22618186194806e-70
13483,Oprl1_cre_vs_C57_wt,Ap5z1,-0.91438514,3.2241578894301274e-71,1.0170217009758801e-70
13484,Oprl1_cre_vs_C57_wt,Tle4,-0.15830971,3.1752701592015007e-71,1.0022321826584309e-70
13485,Oprl1_cre_vs_C57_wt,Creb1,0.18858497,2.624852820722733e-71,8.295462891753788e-71
13486,Oprl1_cre_vs_C57_wt,Uchl1,-0.18406722,1.6150013499047861e-71,5.107199467860618e-71
13487,Oprl1_cre_vs_C57_wt,Eif2ak4,-0.45545587,9.484595307386135e-72,3.0012568968884318e-71
13488,Oprl1_cre_vs_C57_wt,Lcp2,-1.4058726,9.416403522104301e-72,2.98156331636016e-71
13489,Oprl1_cre_vs_C57_wt,Cab39l,-0.74817294,6.945687396093768e-72,2.200639943344646e-71
13490,Oprl1_cre_vs_C57_wt,Snapin,-0.886528,6.221403122625408e-72,1.9724093750388087e-71
13491,Oprl1_cre_vs_C57_wt,Abi1,0.52717817,5.346857543908798e-72,1.6962210940942614e-71
13492,Oprl1_cre_vs_C57_wt,Cltb,-0.38340837,4.0606716594707823e-72,1.289012195771131e-71
13493,Oprl1_cre_vs_C57_wt,Xrcc2,-0.87855434,2.6102264004795064e-72,8.296376737016133e-72
13494,Oprl1_cre_vs_C57_wt,Il6st,-0.5202338,1.978438608711828e-72,6.296289685449084e-72
13495,Oprl1_cre_vs_C57_wt,Cdk8,-0.2127142,1.2411544132108798e-72,3.9524293845634e-72
13496,Oprl1_cre_vs_C57_wt,Appl1,0.07304319,8.238377719115328e-73,2.6251635176251644e-72
13497,Oprl1_cre_vs_C57_wt,Diaph1,0.17827734,5.717119403931236e-73,1.822923550068775e-72
13498,Oprl1_cre_vs_C57_wt,Epb41l2,-0.34923607,5.4109930976532625e-73,1.7264137314756046e-72
13499,Oprl1_cre_vs_C57_wt,Itsn2,0.31817138,4.866015339352994e-73,1.5535250503061917e-72
13500,Oprl1_cre_vs_C57_wt,Parva,0.20557512,2.286191001260256e-73,7.303555936380882e-73
13501,Oprl1_cre_vs_C57_wt,Syncrip,0.32101348,2.2746647879440125e-73,7.271374156096887e-73
13502,Oprl1_cre_vs_C57_wt,Trpm7,0.098303914,2.0191780955019444e-73,6.458789486314846e-73
13503,Oprl1_cre_vs_C57_wt,Wrap53,0.20940205,9.999981453290215e-74,3.2007613270569575e-73
13504,Oprl1_cre_vs_C57_wt,Emc2,-0.32308447,9.517007230306031e-74,3.048121445611772e-73
13505,Oprl1_cre_vs_C57_wt,Parp2,0.0038714204,9.274946088680355e-74,2.9743997514371464e-73
13506,Oprl1_cre_vs_C57_wt,Lancl2,-0.1880732,5.47249689224837e-74,1.7561102206791887e-73
13507,Oprl1_cre_vs_C57_wt,Trim32,-0.10664816,2.83123756241349e-74,9.091196431970449e-74
13508,Oprl1_cre_vs_C57_wt,Gbf1,0.48238432,2.6126693257425828e-74,8.394751376551586e-74
13509,Oprl1_cre_vs_C57_wt,Ywhaz,0.22131608,2.072843767595965e-74,6.6645188828422616e-74
13510,Oprl1_cre_vs_C57_wt,Pclaf,-0.5148844,2.0098887486000753e-74,6.466261616640088e-74
13511,Oprl1_cre_vs_C57_wt,Ap1g1,0.43224,1.6996678116084157e-74,5.471728016020405e-74
13512,Oprl1_cre_vs_C57_wt,Ubtf,0.4730297,1.679236024121385e-74,5.409430847330536e-74
13513,Oprl1_cre_vs_C57_wt,Sp3,0.27215108,1.4393247964417244e-74,4.639574971659544e-74
13514,Oprl1_cre_vs_C57_wt,Cdc73,-0.06346285,1.4045873019140278e-74,4.530518062745891e-74
13515,Oprl1_cre_vs_C57_wt,Srp72,0.50133437,7.716711576227312e-75,2.490642047104702e-74
13516,Oprl1_cre_vs_C57_wt,Tnfrsf14,-0.4541201,6.591540993301853e-75,2.128855110481876e-74
13517,Oprl1_cre_vs_C57_wt,Chd6,0.21098006,4.808129258911121e-75,1.5538731484899335e-74
13518,Oprl1_cre_vs_C57_wt,Lmnb1,0.47325164,3.9751951833776747e-75,1.2855185457357002e-74
13519,Oprl1_cre_vs_C57_wt,Ndor1,0.031733856,3.699780022080609e-75,1.197226812575018e-74
13520,Oprl1_cre_vs_C57_wt,Cnot11,-0.30998668,3.5252186665138414e-75,1.1414776613562931e-74
13521,Oprl1_cre_vs_C57_wt,Zfp281,0.008154107,3.1308227797761576e-75,1.0144271090976986e-74
13522,Oprl1_cre_vs_C57_wt,Bak1,0.34535575,2.1808729378219253e-75,7.070887258249066e-75
13523,Oprl1_cre_vs_C57_wt,Nae1,0.45210314,1.8709769390760187e-75,6.070065169808523e-75
13524,Oprl1_cre_vs_C57_wt,Rab21,0.30354413,1.7514329818533944e-75,5.685910186224444e-75
13525,Oprl1_cre_vs_C57_wt,Usp47,0.36146095,1.228354464596087e-75,3.99035850082285e-75
13526,Oprl1_cre_vs_C57_wt,Phf6,0.26650688,1.2040500292099927e-75,3.9139444456007944e-75
13527,Oprl1_cre_vs_C57_wt,Gabpb1,-0.34503534,1.0161036172213998e-75,3.305142760110674e-75
13528,Oprl1_cre_vs_C57_wt,Rgmb,-0.009414794,9.373742665948094e-76,3.051037437304041e-75
13529,Oprl1_cre_vs_C57_wt,Elac2,-0.12252469,7.814039268385835e-76,2.5450280141535127e-75
13530,Oprl1_cre_vs_C57_wt,Rfx3,-0.50224775,7.317471149569678e-76,2.3848476936683467e-75
13531,Oprl1_cre_vs_C57_wt,Ndufaf6,0.11684481,2.4105553954860873e-76,7.861394338634106e-76
13532,Oprl1_cre_vs_C57_wt,Lyn,-1.2525473,9.098278728273456e-77,2.969099303372681e-76
13533,Oprl1_cre_vs_C57_wt,Hpgds,-1.0073794,7.316084014839166e-77,2.3890617467896193e-76
13534,Oprl1_cre_vs_C57_wt,Ndufs4,-0.35017025,4.731848231081661e-77,1.5461900943077544e-76
13535,Oprl1_cre_vs_C57_wt,Tnks2,0.4574805,3.958542949803235e-77,1.2943478776430436e-76
13536,Oprl1_cre_vs_C57_wt,Bach1,-0.17707483,2.833866362826922e-77,9.272114387131745e-77
13537,Oprl1_cre_vs_C57_wt,Luc7l3,0.49102145,2.5184773755560237e-77,8.245583873141567e-77
13538,Oprl1_cre_vs_C57_wt,Wdr45,0.16898073,1.3573691530513181e-77,4.4498952064013745e-77
13539,Oprl1_cre_vs_C57_wt,Jak2,0.24713394,1.0134254044569927e-77,3.326693491614233e-77
13540,Oprl1_cre_vs_C57_wt,Smarcd2,0.20301789,7.552551814618368e-78,2.4808447758516768e-77
13541,Oprl1_cre_vs_C57_wt,Rap1a,-0.67743856,7.390639986297941e-78,2.4292543513727833e-77
13542,Oprl1_cre_vs_C57_wt,Selenoo,-0.39439183,5.199864224653141e-78,1.7114083043138476e-77
13543,Oprl1_cre_vs_C57_wt,Slc2a3,-0.1262911,2.5828984370759904e-78,8.506572089475269e-78
13544,Oprl1_cre_vs_C57_wt,Prkd3,0.015849493,2.0598776051177106e-78,6.792982405282779e-78
13545,Oprl1_cre_vs_C57_wt,Cpox,-0.14489657,1.564178489731086e-78,5.161685906126444e-78
13546,Oprl1_cre_vs_C57_wt,Pttg1,-0.37097856,1.0684069491091484e-78,3.527998144617676e-78
13547,Oprl1_cre_vs_C57_wt,Ccnd1,0.50254804,5.692060248155906e-79,1.8808220199517139e-78
13548,Oprl1_cre_vs_C57_wt,Tnfrsf1b,-1.5263917,5.079371448992469e-79,1.6794804143762417e-78
13549,Oprl1_cre_vs_C57_wt,Cep290,-0.04725987,5.04068740401045e-79,1.6677912190665112e-78
13550,Oprl1_cre_vs_C57_wt,Nsmf,-0.13869572,4.648065065790879e-79,1.5389030237664777e-78
13551,Oprl1_cre_vs_C57_wt,Hmga2,-0.05275647,2.985336360203986e-79,9.89053197828005e-79
13552,Oprl1_cre_vs_C57_wt,Map3k7,0.06218984,2.1157637592267448e-79,7.014247270655023e-79
13553,Oprl1_cre_vs_C57_wt,Xrcc4,-0.001072962,1.9319869298860544e-79,6.409229006633259e-79
13554,Oprl1_cre_vs_C57_wt,Hes6,-0.12836963,1.4100446722123554e-79,4.680824687728814e-79
13555,Oprl1_cre_vs_C57_wt,Zdhhc2,-1.2727116,8.172500476964082e-80,2.7147669135820964e-79
13556,Oprl1_cre_vs_C57_wt,Prpsap2,-0.056452442,2.076365452676051e-80,6.901915973503526e-80
13557,Oprl1_cre_vs_C57_wt,Stim2,-0.023780338,1.3346154027989922e-80,4.439258941137379e-80
13558,Oprl1_cre_vs_C57_wt,Ambra1,0.3097327,1.1960478950450591e-80,3.980994523002371e-80
13559,Oprl1_cre_vs_C57_wt,Prkar2b,0.33217984,1.1818636990223131e-80,3.936400317568662e-80
13560,Oprl1_cre_vs_C57_wt,Irs2,-0.40586674,1.0421553877733479e-80,3.473388729156711e-80
13561,Oprl1_cre_vs_C57_wt,Plxnb2,0.1616663,8.154251962714689e-81,2.7195326665789297e-80
13562,Oprl1_cre_vs_C57_wt,Ufl1,-0.032629758,5.167338832230153e-81,1.724513212942943e-80
13563,Oprl1_cre_vs_C57_wt,Peg10,-1.0829917,4.757823582847167e-81,1.5889035927773793e-80
13564,Oprl1_cre_vs_C57_wt,Ireb2,0.0040456313,4.1426674092531296e-81,1.384392059460692e-80
13565,Oprl1_cre_vs_C57_wt,Sec23a,-0.19682366,3.9080884048375275e-81,1.3068731165408592e-80
13566,Oprl1_cre_vs_C57_wt,Npepps,-0.031447016,2.7327669960619327e-81,9.144539827731307e-81
13567,Oprl1_cre_vs_C57_wt,Mcph1,-0.0029337334,2.670145915031493e-81,8.940970201102108e-81
13568,Oprl1_cre_vs_C57_wt,Cybc1,-0.25482735,1.830762629152327e-81,6.138511534853683e-81
13569,Oprl1_cre_vs_C57_wt,Phc1,-1.0164071,1.0830772276565285e-81,3.6339709126330973e-81
13570,Oprl1_cre_vs_C57_wt,Agrn,0.5854533,4.6188606255907885e-82,1.5518131739400998e-81
13571,Oprl1_cre_vs_C57_wt,Slc4a7,0.004130741,4.015722858847267e-82,1.3500811706775971e-81
13572,Oprl1_cre_vs_C57_wt,Stx8,0.15324469,2.273276017016022e-82,7.647862729289116e-82
13573,Oprl1_cre_vs_C57_wt,Mlec,0.2215045,2.2078104957072138e-82,7.432615562548967e-82
13574,Oprl1_cre_vs_C57_wt,Dxo,0.0022456953,1.9756818686277453e-82,6.655628152322001e-82
13575,Oprl1_cre_vs_C57_wt,Lyst,0.44694516,1.808558085039512e-82,6.096728467143297e-82
13576,Oprl1_cre_vs_C57_wt,Irf9,0.123473726,1.3728706959624606e-82,4.631125811312721e-82
13577,Oprl1_cre_vs_C57_wt,Otud7b,-0.22927688,1.333238917293884e-82,4.5004679837985053e-82
13578,Oprl1_cre_vs_C57_wt,Pbx2,-0.27083114,1.2681126601663042e-82,4.2835168534362475e-82
13579,Oprl1_cre_vs_C57_wt,Snx30,-0.3324219,1.0552322138853892e-82,3.566841635861079e-82
13580,Oprl1_cre_vs_C57_wt,Slc11a1,-1.824953,9.689130124049415e-83,3.277282797364282e-82
13581,Oprl1_cre_vs_C57_wt,Ess2,-0.4743085,6.560490405346389e-83,2.2220443145577822e-82
13582,Oprl1_cre_vs_C57_wt,Dlg5,0.11157056,4.872235232503129e-83,1.651347973859896e-82
13583,Oprl1_cre_vs_C57_wt,Arid1a,-0.034626886,3.673358239601203e-83,1.2458557823471289e-82
13584,Oprl1_cre_vs_C57_wt,Usp2,0.13825695,2.4676390535687242e-83,8.374916001467819e-83
13585,Oprl1_cre_vs_C57_wt,Champ1,-0.30070472,1.8771856562040225e-84,6.379627559373616e-84
13586,Oprl1_cre_vs_C57_wt,Fam13b,-0.33007014,1.1541902352719104e-84,3.925187715877163e-84
13587,Oprl1_cre_vs_C57_wt,Fbxl3,-0.38370165,7.768636669210099e-85,2.643765816863749e-84
13588,Oprl1_cre_vs_C57_wt,Pcmtd2,-0.055312835,5.939787135555642e-85,2.0227601633055471e-84
13589,Oprl1_cre_vs_C57_wt,Mmut,0.24283075,5.746810683972943e-85,1.9583753767167153e-84
13590,Oprl1_cre_vs_C57_wt,Nbn,-0.5550128,4.083973628281364e-85,1.3926683912245577e-84
13591,Oprl1_cre_vs_C57_wt,Rab23,-0.22958651,2.0996588971674185e-85,7.164889188289092e-85
13592,Oprl1_cre_vs_C57_wt,Chuk,-0.013518593,1.5426625703001787e-85,5.267782283030487e-85
13593,Oprl1_cre_vs_C57_wt,March5,-1.071755,1.4115080534435886e-85,4.823214549855703e-85
13594,Oprl1_cre_vs_C57_wt,Sox4,0.5787023,1.3167678897488863e-85,4.502554683116752e-85
13595,Oprl1_cre_vs_C57_wt,Fcgr3,-1.3226218,1.217325081530745e-85,4.165365248217983e-85
13596,Oprl1_cre_vs_C57_wt,Tgif2,-0.6761013,9.188787578018087e-86,3.1463112596141274e-85
13597,Oprl1_cre_vs_C57_wt,Usp32,0.22152457,3.9832409866367494e-86,1.364825761745624e-85
13598,Oprl1_cre_vs_C57_wt,Csf1r,-1.6387404,2.6004494995287664e-86,8.916335749754114e-86
13599,Oprl1_cre_vs_C57_wt,Kmt5c,-0.52037793,1.5689379430619235e-86,5.3832099677642145e-86
13600,Oprl1_cre_vs_C57_wt,Alx1,-0.42329785,2.6083022662177875e-87,8.95552890582047e-87
13601,Oprl1_cre_vs_C57_wt,Zzef1,0.25373024,1.4708150057284054e-87,5.0534659702652e-87
13602,Oprl1_cre_vs_C57_wt,Dicer1,0.016267147,1.3736614400585813e-87,4.722904648992622e-87
13603,Oprl1_cre_vs_C57_wt,Arhgap35,0.02221758,6.413638314018173e-88,2.2066442199295514e-87
13604,Oprl1_cre_vs_C57_wt,Rab29,-0.29749137,4.3481390271153704e-88,1.4970277833383456e-87
13605,Oprl1_cre_vs_C57_wt,Acvr1,0.17055161,4.0174253664215533e-88,1.3841177828152993e-87
13606,Oprl1_cre_vs_C57_wt,Paip1,0.477009,3.133666775777215e-88,1.0803812589215386e-87
13607,Oprl1_cre_vs_C57_wt,Golga2,0.29827604,1.5054784601277996e-88,5.193952564713829e-88
13608,Oprl1_cre_vs_C57_wt,Ninl,-0.8094774,9.592574732899837e-89,3.311753731923902e-88
13609,Oprl1_cre_vs_C57_wt,Erbb3,-0.059257273,7.964522930250561e-89,2.751580523729076e-88
13610,Oprl1_cre_vs_C57_wt,Rp2,-0.111878134,5.1988028356573984e-89,1.7973209250898436e-88
13611,Oprl1_cre_vs_C57_wt,Rtf1,0.043622725,4.29493844808131e-89,1.4858646766478948e-88
13612,Oprl1_cre_vs_C57_wt,Notch2,0.3224241,2.388864075878383e-89,8.270161524099023e-89
13613,Oprl1_cre_vs_C57_wt,Ubxn7,0.19334336,1.2828811618447455e-89,4.4443620042870556e-89
13614,Oprl1_cre_vs_C57_wt,Ahr,-0.8064075,8.996265092440954e-90,3.118788300052591e-89
13615,Oprl1_cre_vs_C57_wt,F13a1,-1.3920127,5.849397684950339e-90,2.0292505066432013e-89
13616,Oprl1_cre_vs_C57_wt,Brip1,-0.032282267,5.340732976498792e-90,1.8540713786652534e-89
13617,Oprl1_cre_vs_C57_wt,Gjc1,-0.23174766,4.471709909520358e-90,1.5534614716904172e-89
13618,Oprl1_cre_vs_C57_wt,Ncam1,-0.99561834,4.213894114534901e-90,1.4649134678723413e-89
13619,Oprl1_cre_vs_C57_wt,P2rx7,0.067307726,3.5309161664359416e-90,1.2283367845155194e-89
13620,Oprl1_cre_vs_C57_wt,Yeats4,0.16668028,3.075365164415028e-90,1.0706034779597795e-89
13621,Oprl1_cre_vs_C57_wt,Tfam,0.018209556,8.95121695036616e-91,3.1204590566527154e-90
13622,Oprl1_cre_vs_C57_wt,Mta3,0.066199124,7.614867055932375e-91,2.6564476990939e-90
13623,Oprl1_cre_vs_C57_wt,Pla2g6,-1.0362211,5.749225517105434e-91,2.0070169413270436e-90
13624,Oprl1_cre_vs_C57_wt,Oca2,0.47980747,4.5974729612629766e-91,1.6060676653232702e-90
13625,Oprl1_cre_vs_C57_wt,Mindy1,0.034254532,4.2183055186043276e-91,1.4746394850651721e-90
13626,Oprl1_cre_vs_C57_wt,Klhl18,0.31680018,4.05918083240019e-91,1.4200041402512475e-90
13627,Oprl1_cre_vs_C57_wt,Baz1a,0.27587923,3.267643414569701e-91,1.1439037016318828e-90
13628,Oprl1_cre_vs_C57_wt,Slc25a17,0.13715565,2.8431188651798637e-91,9.959869166613293e-91
13629,Oprl1_cre_vs_C57_wt,Arrb2,-0.07755179,1.1329158619161131e-91,3.9715523842801554e-91
13630,Oprl1_cre_vs_C57_wt,Aif1,-0.6669818,8.276669510910677e-92,2.90350438483664e-91
13631,Oprl1_cre_vs_C57_wt,Chmp3,-0.52790725,3.712544707324525e-92,1.3032958488686234e-91
13632,Oprl1_cre_vs_C57_wt,Mrc1,-1.6333045,2.412004531154331e-92,8.473329602076198e-92
13633,Oprl1_cre_vs_C57_wt,Zbtb7a,-0.052513994,1.0008075868740927e-92,3.518288469025076e-92
13634,Oprl1_cre_vs_C57_wt,Scn1a,-0.36446568,7.780736218789416e-93,2.7372006683949275e-92
13635,Oprl1_cre_vs_C57_wt,Prkaca,0.13193958,7.532694099223161e-93,2.6518049691076756e-92
13636,Oprl1_cre_vs_C57_wt,Ubac1,-0.17777357,4.646658873038247e-93,1.6369580801146703e-92
13637,Oprl1_cre_vs_C57_wt,Slc9a3r1,0.11133336,2.515790394628878e-93,8.869046982755044e-93
13638,Oprl1_cre_vs_C57_wt,Kat6a,0.023658913,2.302411630055604e-93,8.122531797081293e-93
13639,Oprl1_cre_vs_C57_wt,Ipmk,-0.4902298,1.9558836297458597e-93,6.9049037027558345e-93
13640,Oprl1_cre_vs_C57_wt,Dek,0.42209628,1.8616057355152808e-93,6.5767101707759315e-93
13641,Oprl1_cre_vs_C57_wt,Clock,-0.11898768,9.80195837890333e-94,3.46529686756992e-93
13642,Oprl1_cre_vs_C57_wt,Mpc1,-0.70189613,8.848573059049678e-94,3.1304563062616745e-93
13643,Oprl1_cre_vs_C57_wt,Hibadh,0.20997588,8.400710342078443e-94,2.974112869338379e-93
13644,Oprl1_cre_vs_C57_wt,Csnk2a1,0.18018492,6.350917562232019e-94,2.2516071753918897e-93
13645,Oprl1_cre_vs_C57_wt,Sgo2a,0.30045062,4.443897388292133e-94,1.576622985527315e-93
13646,Oprl1_cre_vs_C57_wt,Etv6,-0.15468626,4.4434890340687984e-94,1.576622985527315e-93
13647,Oprl1_cre_vs_C57_wt,Pitpnm1,-0.59619427,2.558804532611307e-94,9.091111064763806e-94
13648,Oprl1_cre_vs_C57_wt,Aip,-0.42468804,1.235831932131809e-94,4.393874042792497e-94
13649,Oprl1_cre_vs_C57_wt,Med15,-0.058763146,7.698175370517727e-95,2.7389528006262784e-94
13650,Oprl1_cre_vs_C57_wt,Ppp1r10,-0.04542298,5.9506558187826864e-95,2.1187043405992979e-94
13651,Oprl1_cre_vs_C57_wt,Twf2,-0.77177763,2.859607219849295e-95,1.0188749994708591e-94
13652,Oprl1_cre_vs_C57_wt,Fah,-0.5038647,2.5425345951968664e-95,9.065475914213328e-95
13653,Oprl1_cre_vs_C57_wt,Ric8b,-0.757319,9.40542086614681e-96,3.355918521449104e-95
13654,Oprl1_cre_vs_C57_wt,Camta2,-0.54136795,9.179452142908325e-96,3.2776274912552836e-95
13655,Oprl1_cre_vs_C57_wt,Csk,-0.25139928,9.071572463659227e-96,3.241419825344618e-95
13656,Oprl1_cre_vs_C57_wt,B3gnt2,-0.3104193,6.146683194581839e-96,2.1978782908626204e-95
13657,Oprl1_cre_vs_C57_wt,Coprs,-1.0364321,4.1285013583248165e-96,1.4772893352233046e-95
13658,Oprl1_cre_vs_C57_wt,Ctsk,-2.2407606,2.8071074513406615e-96,1.0051773892282797e-95
13659,Oprl1_cre_vs_C57_wt,Lpp,0.4131629,1.565678116804019e-96,5.610439980473099e-96
13660,Oprl1_cre_vs_C57_wt,Ube3a,0.40188703,1.5026419322948316e-96,5.388413691309404e-96
13661,Oprl1_cre_vs_C57_wt,Arf2,-0.4397812,5.539099117779351e-97,1.9877225938066976e-96
13662,Oprl1_cre_vs_C57_wt,Leo1,-0.13226573,4.722090876736385e-97,1.6957522904549746e-96
13663,Oprl1_cre_vs_C57_wt,Tjp2,0.3744477,4.3957913595964926e-97,1.5797079358320202e-96
13664,Oprl1_cre_vs_C57_wt,Ccne1,-0.5943472,3.877692358668614e-97,1.3945206858832674e-96
13665,Oprl1_cre_vs_C57_wt,Ppp4r3a,0.58255607,2.855685448140819e-97,1.0277182856501034e-96
13666,Oprl1_cre_vs_C57_wt,Stxbp4,0.0029069323,2.4803015285750307e-97,8.932654282047917e-97
13667,Oprl1_cre_vs_C57_wt,Batf3,-0.2982181,2.089331889259488e-97,7.530018313630668e-97
13668,Oprl1_cre_vs_C57_wt,Kif4,-0.22565772,1.1895906766674375e-97,4.290411330977804e-97
13669,Oprl1_cre_vs_C57_wt,Kdm2a,0.007917959,3.813956878453537e-98,1.3765442057345644e-97
13670,Oprl1_cre_vs_C57_wt,Eif4e,-0.32381925,3.439587272858228e-98,1.2423213483353742e-97
13671,Oprl1_cre_vs_C57_wt,Msn,0.073358946,1.6186182440911452e-98,5.8503992273792586e-98
13672,Oprl1_cre_vs_C57_wt,Plau,-0.788322,8.686494500817896e-99,3.141950250801617e-98
13673,Oprl1_cre_vs_C57_wt,Rbl1,-0.8339291,3.418365302833218e-99,1.2373345412858345e-98
13674,Oprl1_cre_vs_C57_wt,Synj2bp,0.18700153,1.837667554743828e-99,6.656558450830394e-99
13675,Oprl1_cre_vs_C57_wt,Hpse,-0.19122656,2.59395655903779e-100,9.402857736816202e-100
13676,Oprl1_cre_vs_C57_wt,Fbxo3,0.3185662,1.2668327218236662e-100,4.595481598151647e-100
13677,Oprl1_cre_vs_C57_wt,Tab1,-0.64642733,1.2449050406110636e-100,4.519212932051475e-100
13678,Oprl1_cre_vs_C57_wt,Ccl7,-1.3809091,8.007792514579975e-101,2.909071794483843e-100
13679,Oprl1_cre_vs_C57_wt,Bad,0.15543295,7.61013292153315e-101,2.7666176764847455e-100
13680,Oprl1_cre_vs_C57_wt,Inpp4b,-0.4304605,3.709799579682318e-101,1.3496552831315176e-100
13681,Oprl1_cre_vs_C57_wt,Hprt,0.3815299,6.125006477381111e-102,2.2299478127832612e-101
13682,Oprl1_cre_vs_C57_wt,Ilk,0.12425414,4.8757739041009815e-102,1.7764282506498917e-101
13683,Oprl1_cre_vs_C57_wt,Ing3,-0.26306355,4.474820090210939e-102,1.6315330933427503e-101
13684,Oprl1_cre_vs_C57_wt,Gria4,-0.41999382,8.676745101534006e-103,3.1658736135772034e-102
13685,Oprl1_cre_vs_C57_wt,Per1,0.35824478,3.1707956430593463e-103,1.15776827054377e-102
13686,Oprl1_cre_vs_C57_wt,Fxr1,0.5964526,2.7622523553851107e-103,1.0093310431429098e-102
13687,Oprl1_cre_vs_C57_wt,Bcor,0.10143867,2.638607762178872e-103,9.648554022985706e-103
13688,Oprl1_cre_vs_C57_wt,Nr2c2,-0.21874464,1.5117857042262722e-103,5.532163183740292e-103
13689,Oprl1_cre_vs_C57_wt,Mdm4,0.47572452,9.23552695386229e-104,3.382081048356593e-103
13690,Oprl1_cre_vs_C57_wt,Keap1,-0.3605906,4.94860542172374e-104,1.813522601841072e-103
13691,Oprl1_cre_vs_C57_wt,Cks1b,-0.0060887095,4.5191201376571536e-104,1.657341788213312e-103
13692,Oprl1_cre_vs_C57_wt,Clcn4,-1.6112567,2.1243795259750067e-104,7.796659755887744e-104
13693,Oprl1_cre_vs_C57_wt,Trmt2a,-0.66910386,1.8288651706506485e-104,6.717020575405097e-104
13694,Oprl1_cre_vs_C57_wt,Vps51,-0.08456997,1.1276922080059748e-104,4.144807043522694e-104
13695,Oprl1_cre_vs_C57_wt,Tbx4,0.16910446,1.1095431191144096e-104,4.081096880445801e-104
13696,Oprl1_cre_vs_C57_wt,Atf1,-0.16055118,7.730562608207217e-105,2.8455291482856854e-104
13697,Oprl1_cre_vs_C57_wt,Wrap73,-0.22905108,7.113475720708289e-105,2.6203134258915156e-104
13698,Oprl1_cre_vs_C57_wt,Tor2a,-0.383226,6.581306164022806e-105,2.4260691205521473e-104
13699,Oprl1_cre_vs_C57_wt,Trim24,-0.41010943,5.075445017425481e-105,1.8723417654555607e-104
13700,Oprl1_cre_vs_C57_wt,Terf1,-0.13804087,4.632667025762552e-105,1.7102604078884467e-104
13701,Oprl1_cre_vs_C57_wt,Cers5,-0.24281223,3.915977352876943e-105,1.4467441054245003e-104
13702,Oprl1_cre_vs_C57_wt,Mrm3,-0.7396248,2.6705349336890504e-105,9.873484400330418e-105
13703,Oprl1_cre_vs_C57_wt,Dgat1,-0.17184903,1.8991679151462026e-105,7.026780918863185e-105
13704,Oprl1_cre_vs_C57_wt,Ecpas,0.2945268,1.828153096609053e-105,6.769034320728491e-105
13705,Oprl1_cre_vs_C57_wt,Xpo1,0.41670093,1.112479257381701e-105,4.1221844281663925e-105
13706,Oprl1_cre_vs_C57_wt,Cdk6,-0.67832386,9.137533527865873e-106,3.388332802999745e-105
13707,Oprl1_cre_vs_C57_wt,Tdrkh,-0.74367076,6.83117261308795e-106,2.5349777688004657e-105
13708,Oprl1_cre_vs_C57_wt,Bace1,-0.13727231,6.20918429418761e-106,2.3058736332865854e-105
13709,Oprl1_cre_vs_C57_wt,Togaram1,-0.2694322,6.089917728884215e-106,2.2632611841718175e-105
13710,Oprl1_cre_vs_C57_wt,Ezh2,0.6146135,2.505538150431196e-106,9.318517073594773e-106
13711,Oprl1_cre_vs_C57_wt,Stat1,0.403526,7.215027407584163e-107,2.68538492210902e-106
13712,Oprl1_cre_vs_C57_wt,Afdn,0.3418053,2.984355785254225e-107,1.1115837098945426e-106
13713,Oprl1_cre_vs_C57_wt,Rad23b,0.26630327,2.970124995423992e-107,1.1071069044744976e-106
13714,Oprl1_cre_vs_C57_wt,Tmem94,-0.41894135,1.0598228954080851e-107,3.953407909398565e-107
13715,Oprl1_cre_vs_C57_wt,Sema6a,0.2706925,8.42367008195588e-108,3.1445855652700324e-107
13716,Oprl1_cre_vs_C57_wt,Xrcc5,-0.8366462,8.229371628352986e-108,3.074345848622019e-107
13717,Oprl1_cre_vs_C57_wt,Zc3h14,-0.4378809,4.233395882177955e-108,1.5827020004617506e-107
13718,Oprl1_cre_vs_C57_wt,Eif2s2,-0.01742232,7.314529595380459e-109,2.7366618202148412e-108
13719,Oprl1_cre_vs_C57_wt,Pitrm1,0.6561779,4.685542772910989e-109,1.754362537112372e-108
13720,Oprl1_cre_vs_C57_wt,Ctr9,0.3468746,3.4094436198612215e-109,1.2775205659450056e-108
13721,Oprl1_cre_vs_C57_wt,Ilkap,0.27507487,3.130682160638852e-109,1.173947183232816e-108
13722,Oprl1_cre_vs_C57_wt,Rnf20,0.18761787,3.0947580793372796e-109,1.1613462477632998e-108
13723,Oprl1_cre_vs_C57_wt,Pdpk1,0.0310062,3.093769679743026e-109,1.1613462477632998e-108
13724,Oprl1_cre_vs_C57_wt,Ube2r2,0.19709487,2.2280484722207794e-109,8.373581570523439e-109
13725,Oprl1_cre_vs_C57_wt,Irx3,0.2266098,8.384388742868538e-110,3.1534372687302703e-109
13726,Oprl1_cre_vs_C57_wt,Srsf4,0.35547888,4.752771650821533e-110,1.7889003672189922e-109
13727,Oprl1_cre_vs_C57_wt,Actr1a,0.16106917,4.1101781646581847e-110,1.5481980355364086e-109
