gene,output-XETG00045__0059976__cre_24h__20250725__091031_0,output-XETG00045__0059976__cre_24h__20250725__091031_1,output-XETG00045__0059976__cre_24h__20250725__091031_2,output-XETG00045__0059976__cre_72h__20250725__091031_0,output-XETG00045__0059976__cre_72h__20250725__091031_1,output-XETG00045__0059976__cre_72h__20250725__091031_2,output-XETG00045__0059976__litt_24h__20250725__091031_0,output-XETG00045__0059976__litt_24h__20250725__091031_1,output-XETG00045__0059976__litt_24h__20250725__091031_2,output-XETG00045__0059976__litt_72h__20250725__091031_0,output-XETG00045__0059976__litt_72h__20250725__091031_1,output-XETG00045__0059976__litt_72h__20250725__091031_2,output-XETG00045__0059976__wt_24h__20250725__091031_0,output-XETG00045__0059976__wt_24h__20250725__091031_1,output-XETG00045__0059976__wt_72h__20250725__091031_0,output-XETG00045__0059976__wt_72h__20250725__091031_1,output-XETG00045__0059976__wt_72h__20250725__091031_2
Nbn,3.9740544536236464,6.173936825362807,6.0502198136422685,5.985291818372249,6.082898630959655,6.199160134329972,5.408571851331554,5.437060130347341,6.350418521959222,6.441583640683008,6.578083863684296,5.786679780288936,5.812559396782832,6.244919805744453,5.349482021945139,5.568706896280046,5.6788877084945
Nbr1,9.038449399339912,8.814136420287712,8.255404289410732,8.423184447843665,8.832808531083991,8.848104790294904,8.437262340719055,8.671614426071356,8.619235684972187,8.166883357938433,8.566714257612169,8.57949681241609,8.58120242841206,8.409927817228782,8.474760451579115,8.208207748349002,8.599031319208546
Ncam1,5.780162157928495,4.517769819924129,4.201990330427973,6.468526252473969,3.757260861096916,5.266280754016766,4.347340344363779,5.083973365259459,4.800391694773805,4.889441647705089,5.759705684309965,5.814191486809777,4.040600288929604,5.076527163254163,7.020802296286896,5.568706896280046,6.843636064826814
Ncam2,2.561922942832635,2.695317093424611,4.760583991820965,1.8691714746768109,2.8601907994241063,3.0870046655841334,3.592185998577413,1.7447104725322609,4.6541298414234005,0.0,2.7884686936177188,2.658563037922536,2.437278519530772,3.6660769993940683,1.3734265856986911,3.279718126928404,1.4191606013361586
Ncan,3.434279195262149,4.123573789556182,3.8128483524921335,0.0,1.6262231604032418,3.0870046655841334,3.592185998577413,3.009674618921448,3.554106601770038,0.0,1.9834881152819233,2.0664071679395395,0.0,0.0,3.3985024841700167,1.293925777635636,2.9443327429907074
Ncaph,4.6738227269585755,4.123573789556182,4.508155026212392,6.4021876213891495,5.614764900602867,5.266280754016766,4.136712369947262,6.0108793973115295,4.933180786672939,5.864896530188808,5.300425567110875,6.10893612440121,4.781209866318774,5.173209679594857,5.349482021945139,6.019824590633102,5.725284694931687
Ncbp2,5.903503662787453,5.081585352903732,6.459804288951141,6.208746420639813,4.917361555093232,6.339337138097823,5.665934281416127,5.271291751367976,5.843403111630752,0.0,5.18799587575272,5.47816661463654,5.565901818588772,6.451800277702088,4.725393877629801,5.9537687907008525,6.189722640932317
Ncf1,8.132277140420362,6.858182267145821,9.891096829216252,7.975733173222359,8.604327256014875,7.956584854831245,10.141013605591997,9.037092605438243,8.538148252242202,10.30050262049368,9.346481977503663,8.012342168934126,7.218610567695991,7.573216264186922,8.934845390816596,8.59699844543922,8.174822706543445
Ncf4,5.903503662787453,4.123573789556182,7.588339983241542,6.208746420639813,5.55197219889416,4.554091675618045,7.092628898373058,7.598459192959483,6.350418521959222,8.015437926720008,5.909043567632116,5.5778378018807855,5.631630991694835,5.64716711522265,6.7060522139848695,6.721645219415613,6.5143136905702415
Nck1,5.49647768845867,4.827046966792767,6.459804288951141,6.446750558818364,6.536513996467287,6.657697348271472,6.073850307843505,6.380152054050414,6.2521452281666186,6.8524655759475745,6.3357649366314615,6.9326290527063135,5.9733051853914185,6.526903692938037,6.567732007693993,6.798928096183732,6.843636064826814
Ncl,6.557561762098714,5.936557211574526,7.1757991444779305,6.84660324421056,6.210356208051148,6.149235157809072,6.57003766941712,7.126449248332971,6.2521452281666186,6.441583640683008,5.501986973055885,6.296181338813459,6.855752507303622,6.5982900969268234,6.014223127541891,6.701659855052681,6.864515620951058
Ncoa1,6.398897874435641,7.049272095692934,6.459804288951141,6.70702582793204,7.280221412389782,7.164391269225268,7.121563825862581,6.706753493782485,7.388569548544909,8.015437926720008,7.404335868314195,6.759469803770734,6.680498559583486,6.451800277702088,6.910659486494676,6.575559397656504,6.460472791012808
Ncoa2,5.33054182752291,5.297878409502714,6.529412928153456,6.879485182328626,6.536513996467287,7.032907689439618,6.293179875210721,6.945635182215871,6.687728302950303,6.441583640683008,6.896988813927123,6.5947380021146484,6.117922625044802,6.153078007364603,6.467554330522662,6.3372989240933615,6.285730287300742
Ncoa3,6.6307963289445455,7.270107589239724,7.588339983241542,7.513696509815789,7.683203123315112,7.479263896912711,8.027438840475362,7.431649217385559,7.824433947059362,8.303930452205584,7.739595549308867,7.041389147895086,7.084211147469232,6.910240891104179,7.607951202729268,7.404506829808495,7.039964119064538
Ncor1,7.005944463223854,8.364649772736692,8.057555008923503,8.649749466743968,8.143383757080487,8.916853876914583,8.366505654494958,8.783615756597438,8.686631104643556,8.843071560007155,8.521033299604767,8.29704586668985,7.955979238722839,8.230581960325654,8.236832307041796,8.229301315145687,8.310351256047415
Ncor2,5.49647768845867,6.46974564857318,7.2185743657572115,8.428749252815399,6.503708513193999,7.92726081826748,6.293179875210721,8.314797334906533,7.24265034487446,6.441583640683008,7.326806402598846,7.822189856639714,7.03647722063962,7.708418590870106,7.10657099049659,7.275249388328485,7.6212676102996495
Ncr1,5.49647768845867,5.801407319186289,5.327695648521276,6.489978150262768,5.269283084385356,6.149235157809072,5.311460214740408,4.980326376939671,5.843403111630752,4.889441647705089,5.593105286507235,5.64065428274073,4.996087451465128,5.836209228133053,6.7060522139848695,5.735250524846374,6.222440245334599
Ncstn,9.51537734560663,9.712484110866946,9.157344186952436,9.227141136966955,9.857428676918477,9.463005832172342,9.702662064098467,8.964255646663194,9.455699687736896,9.164371206923155,9.917543738322847,9.345129088248317,9.49794595692607,8.929173144898634,9.761575034803878,9.49708529911857,9.459852571737821
Ndc1,7.472308397512022,7.548565163232936,6.8345286314401195,7.347372077495733,6.74737301961694,7.139035759120279,7.283952104168106,6.605884122870979,6.528909142907254,6.441583640683008,7.35311521550588,6.9326290527063135,7.704325318400547,7.235377092116701,6.387574541262087,6.890050569688994,7.111579019332042
Ndc80,5.33054182752291,6.377721001260588,5.476101914508046,6.650994549216405,6.082898630959655,6.826033786482174,6.39148858416147,6.338841211352198,6.1466852450203895,0.0,6.6220203378310245,5.8937122246451965,6.827982350700563,6.00332568934173,6.6385491793352855,6.113561903704025,6.756958091682845
Nde1,7.972417259098879,8.457485596558962,7.771864697859209,8.50448338931388,8.405567517549049,8.673674262802725,8.292098936560961,8.020370802437347,8.325061070023045,5.864896530188808,8.695671108408527,8.211696258934747,8.25605369502491,8.149723036683424,8.084515217405443,8.105475556785514,8.434234258465192
Ndel1,10.266951056122148,10.653943674779601,10.256998147350608,9.27426616843235,9.927125530782693,9.426794321734603,10.101618862299588,9.380268588994152,10.181867688557345,9.54230248127774,9.609146974347865,9.54514015922736,10.293699405650731,9.653827652340855,9.782574240853654,9.624622503753542,9.51701682424778
Ndn,6.122448907266678,5.652275681573641,6.309621161241122,6.468526252473969,6.3274616985335115,6.2941080883070235,6.241393651694335,5.843748283681538,6.1466852450203895,6.8524655759475745,7.065568159399608,7.064483679829786,5.092606195874808,6.00332568934173,7.123129399302821,7.087789024930372,6.7344497318542205
Ndor1,6.480409900678659,6.279424052182964,6.65929873493157,6.989006035287105,6.802361324427468,7.113226639259252,6.187679104245567,6.706753493782485,7.1364677392688955,5.864896530188808,6.3357649366314615,6.641562133639505,6.855752507303622,7.044099129577992,6.683900294274197,6.992304948711684,6.945137162370129
Ndrg2,8.955356876136149,6.46974564857318,7.451585911414228,6.895649313705627,7.835969050282301,7.06018054534539,6.073850307843505,9.349399403994797,7.1364677392688955,4.889441647705089,7.033391439805306,9.490766645732979,7.175187198329661,9.998671176938533,7.171693991438682,8.655310212240183,8.689569901948339
Ndrg4,5.645281508660501,5.485931981568187,5.952238368716265,6.592698892159851,6.400563767715566,5.869854320928904,5.884261595178161,5.843748283681538,6.090915999582888,5.864896530188808,6.966801585801434,6.496268119748064,5.565901818588772,6.244919805744453,6.661402930990918,7.5568947118349,6.779120672744379
Ndst1,5.645281508660501,5.081585352903732,5.952238368716265,6.015190949786994,5.3453154196743435,5.930226575053065,5.815093002714981,6.0108793973115295,5.270949558855276,7.654459981230489,6.1075424083362515,5.758633218802466,5.694495580822329,5.578216457676066,5.509184507074388,5.276144244085629,5.89725140877377
Ndst2,6.480409900678659,5.652275681573641,7.039293076419841,7.653337036874316,6.169108968052556,6.8882283550120995,6.766029021252458,7.967141207983774,7.341550798833322,6.8524655759475745,6.932317443263045,7.017918898168538,6.444861128657652,7.500546278969007,6.387574541262087,7.261663147342243,7.0762158910503565
Ndst3,0.0,2.695317093424611,4.760583991820965,3.1634474576797005,1.6262231604032418,3.7544066967677643,3.889988668221585,2.5116076565954986,4.097535750341348,0.0,2.7884686936177188,2.0664071679395395,0.0,1.7393313160111583,2.064090920788868,1.9649113469296258,1.4191606013361586
Ndufa12,3.434279195262149,5.297878409502714,5.847114427392472,5.396605513801708,3.964330680527393,4.208962162670948,4.694073761487613,5.083973365259459,4.307838521547783,0.0,4.227038802345738,4.331313845345095,4.660440852084695,4.972897067587139,4.209404361006139,4.414623341500837,5.176333634344327
Ndufa9,7.390324057768926,7.630599147799491,7.339779283940361,7.873345627019571,7.56097018723135,7.941997339848219,7.541165708746671,8.096704649553116,7.603101937039513,6.441583640683008,7.8728530427255725,8.115459864404242,7.849510898971709,8.13779272770389,7.875627965428792,7.811209685596179,7.85831189141795
Ndufaf6,6.9498098533833925,6.279424052182964,5.61065589484251,6.511115740697045,5.9912074179922525,6.043882711832158,6.241393651694335,6.770283206585775,5.972461060952001,5.864896530188808,6.437626072073137,6.174089071204939,6.117922625044802,7.09434819674134,5.9035570720796455,6.484920472665077,6.375745574687508
Ndufs1,8.882259257021603,8.666384247766299,8.709804554297198,9.047102667318548,8.8524838150554,8.975329722775694,8.792495418881488,9.030620942268383,8.795310808624725,6.8524655759475745,8.785346425541242,9.101736114686258,8.94662927424391,9.009931701285511,9.00799486495361,8.784434955356366,8.980036448741867
Ndufs4,5.903503662787453,6.279424052182964,6.459804288951141,5.859084595569598,5.4863216109986785,6.425751517127489,5.884261595178161,6.459385862108654,6.302118484101536,6.8524655759475745,5.978289153644036,6.626122334270065,6.24935509108909,6.5982900969268234,5.741416149797543,6.113561903704025,5.89725140877377
Ndufv2,3.9740544536236464,4.123573789556182,4.760583991820965,5.253428888601078,3.2246810846476905,5.065585417212457,4.136712369947262,5.783439528336724,4.097535750341348,4.889441647705089,3.979330445869138,5.371095032947535,3.8327454250190347,6.412729652319085,4.328421714387165,5.523883412963957,5.30410466431671
Neat1,13.27094622829534,12.642190195175274,12.879806992445287,12.805357019995375,12.630590424016516,12.724634003867575,12.437675974739518,13.108972555525208,12.8432590888828,12.999974039936644,11.85906174260532,12.946627183967534,12.91241423847779,13.539625347942895,12.011111917986497,13.24894002614434,13.227019344343585
Nectin2,4.36595625694293,4.123573789556182,4.760583991820965,5.253428888601078,4.702904282184338,5.930226575053065,4.97341123097426,5.783439528336724,5.909374733829439,6.441583640683008,6.532767185309994,5.172833647715584,4.996087451465128,4.6081017912035325,5.741416149797543,5.163766222752315,6.189722640932317
Nectin3,6.557561762098714,6.279424052182964,5.1622541076126724,6.446750558818364,5.614764900602867,7.374523283329253,6.073850307843505,6.770283206585775,7.24265034487446,5.864896530188808,7.501624642339786,5.841188356839748,5.8681552932561765,5.94974265402493,6.212942616760189,5.9537687907008525,6.6407311330601395
Nedd4,9.599877277689902,9.93866225063274,9.654564958612557,10.755096960307274,10.31997366596575,10.892023813106965,9.786357304661827,10.496537662556728,10.158319673996827,10.425938168672499,10.983577249396705,10.711708022096552,10.008389989095448,10.18990248937026,10.684696846958172,10.669442054597273,10.981480592388724
Nedd4l,7.059976457356864,6.988345065309685,7.713246024517615,6.973860095632785,6.630678889481035,6.621537815490287,7.149929821610427,6.738868016801061,7.2680183010457,7.433260508309378,6.6220203378310245,7.006039019598499,7.281389208914405,6.881911610403784,7.123129399302821,6.43737208657307,6.864515620951058
Nefh,4.36595625694293,5.081585352903732,5.61065589484251,1.8691714746768109,4.145376055625301,3.999513183522731,5.408571851331554,3.3792194354697047,4.307838521547783,4.889441647705089,4.932855040854507,4.0825421029198115,4.781209866318774,2.505283140302315,4.209404361006139,3.0460925018206146,3.2282789663146807
Nefl,0.0,4.517769819924129,3.2783228440069414,1.8691714746768109,0.0,0.0,3.592185998577413,0.0,1.8822588972412224,0.0,2.7884686936177188,1.0446093239053915,1.6817170078434476,0.0,2.88037361465763,3.814293252710133,0.0
Nefm,3.9740544536236464,2.695317093424611,5.1622541076126724,1.8691714746768109,2.3713011480404984,3.0870046655841334,4.97341123097426,2.5116076565954986,1.8822588972412224,0.0,0.0,1.6441402529973517,3.297540861059242,3.002956546662908,2.88037361465763,3.0460925018206146,2.1205501335003745
Neil1,6.122448907266678,7.270107589239724,6.0502198136422685,6.489978150262768,6.690205501248347,7.139035759120279,6.39148858416147,6.770283206585775,6.761028972999087,7.171894574778803,7.272704208183916,6.562655725211819,6.741312937647418,6.288737372159002,6.302899271283701,6.172832206829516,6.404544411251402
Nek2,2.561922942832635,3.579412168442085,4.975353081031795,5.202361572865446,2.8601907994241063,5.065585417212457,4.840492696089458,4.747604116274027,2.671980921412431,0.0,5.18799587575272,4.2530612429221675,4.040600288929604,3.9100440301208343,3.3985024841700167,4.682744113917777,3.8474346894837654
Nek7,7.347515898526051,7.369020020912412,7.934656006060553,7.46035755061348,7.373961250305518,7.458915292850897,7.541165708746671,8.007246389974403,7.970659254823519,7.654459981230489,7.065568159399608,7.513649548286281,7.793177554092438,7.659190514766469,7.171693991438682,7.476844330132345,7.83734170074313
Nelfb,7.162324095825256,7.590165150191996,7.652144350525647,7.8895783069321705,7.592512949539482,7.458915292850897,7.4754395496101536,8.04626678410786,7.970659254823519,8.303930452205584,7.378952843715043,7.471074240067441,7.559859645285157,7.5190598147744065,7.055723996218874,7.674348360597923,7.532728812072739
Nelfe,6.557561762098714,6.556250673419293,6.77845064864664,6.725229550656283,6.802361324427468,6.79390126860295,7.032957628769066,6.8606216946245615,7.108654403457928,6.8524655759475745,6.746330122477464,6.513153609513185,7.03647722063962,6.69915413424599,6.467554330522662,6.575559397656504,6.711584632398444
Nell1,0.0,3.579412168442085,3.2783228440069414,0.0,1.6262231604032418,2.5845297830763503,1.9126722844101085,1.7447104725322609,2.671980921412431,0.0,0.0,1.0446093239053915,0.0,1.7393313160111583,0.0,1.293925777635636,2.1205501335003745
Neo1,7.5116171695026335,7.320411329436037,6.8885081597027185,8.483247681194202,7.754653018607086,9.065570882681216,6.39148858416147,8.215585250833763,7.24265034487446,6.441583640683008,9.150407919991766,7.7669447112077465,7.260765045463775,7.555389046391092,7.784880646444766,7.674348360597923,7.826741182564563
Nes,9.065116394467802,5.081585352903732,7.6205948631776135,7.789324032949437,6.082898630959655,4.699940417029777,5.408571851331554,7.350833469632289,5.1669056975235135,6.8524655759475745,7.699146418101594,7.7094995372446,5.9733051853914185,7.09434819674134,9.111202538270286,7.1332612497927315,9.081612517346965
Neu1,7.257889481554773,6.988345065309685,7.960087644523984,7.585205615167692,7.512324012405209,7.35263072532031,7.865825518280431,7.779185249357866,7.478245456566797,8.750171577452782,7.8172427377508695,7.409275698976623,7.1529753493563835,7.322276626732593,8.024080663560326,7.848041265759123,7.727659340192092
Neurod1,0.0,0.0,4.508155026212392,0.0,0.0,1.8069840291659731,4.531098700084955,1.7447104725322609,1.8822588972412224,4.889441647705089,0.0,0.0,0.0,0.0,0.0,1.9649113469296258,0.0
Neurod2,4.36595625694293,2.695317093424611,4.975353081031795,0.0,2.8601907994241063,2.5845297830763503,2.7071088445636353,0.0,1.8822588972412224,0.0,1.9834881152819233,0.0,2.437278519530772,0.0,2.064090920788868,0.0,1.4191606013361586
Neurod4,2.561922942832635,0.0,3.8128483524921335,1.218231626149275,0.0,3.0870046655841334,3.592185998577413,0.0,0.0,0.0,2.7884686936177188,1.0446093239053915,1.6817170078434476,0.0,2.064090920788868,1.293925777635636,0.0
Neurod6,2.561922942832635,0.0,4.508155026212392,0.0,1.6262231604032418,2.5845297830763503,4.347340344363779,1.7447104725322609,0.0,0.0,0.0,2.0664071679395395,0.0,0.0,0.0,1.9649113469296258,0.0
Neurog1,3.434279195262149,2.695317093424611,4.508155026212392,0.0,0.0,0.0,2.7071088445636353,1.7447104725322609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurog2,0.0,2.695317093424611,3.2783228440069414,0.0,0.0,1.8069840291659731,3.592185998577413,0.0,1.8822588972412224,0.0,1.9834881152819233,1.6441402529973517,0.0,0.0,1.3734265856986911,1.293925777635636,1.4191606013361586
Neurog3,0.0,2.695317093424611,4.508155026212392,1.218231626149275,0.0,0.0,4.136712369947262,0.0,1.8822588972412224,0.0,0.0,2.0664071679395395,0.0,0.0,2.5292102374144503,1.9649113469296258,0.0
Nf1,7.210897935940896,8.073451250375173,7.4152713488928885,7.63419700576305,7.280221412389782,7.49932947977854,7.644463527580182,7.763659779454993,7.562671941306594,8.015437926720008,8.0917642970226,7.563134938618075,7.436556937622272,7.443536047033969,7.139499914878997,7.476844330132345,7.506400872608534
Nf2,7.303398575428335,7.548565163232936,6.990761640873226,7.745403999757242,6.802361324427468,7.7709725697285155,7.258125201188641,7.391807153602681,7.216828329518622,5.864896530188808,7.47791057544315,7.563134938618075,7.130416170481232,7.625413106397884,6.891456194315265,7.288708876821738,7.2919513816225
Nfat5,8.911944203749659,8.865862222677373,8.739481578054955,8.366322962406082,8.532962470451936,8.628838654869448,8.493685782021165,8.603479942136596,8.768898731161102,8.166883357938433,8.182588379239366,8.538848060323195,8.760841952017516,8.439386111052157,8.158672805487356,8.263786053333137,8.455032994499014
Nfatc1,7.431898516998377,7.708218447547247,7.521582717806673,8.837170853101624,7.179964905887733,7.396088586743868,7.121563825862581,7.779185249357866,7.9860281099128,6.8524655759475745,6.664658202163323,8.445172611710769,7.609639647707543,8.399973184202267,7.9236810504130535,8.051229228480281,8.391715038960346
Nfatc2,6.766975777829089,5.801407319186289,5.952238368716265,6.70702582793204,6.6607491873210165,7.458915292850897,5.7424404545123275,5.843748283681538,7.807232638008207,4.889441647705089,7.2164938236339715,7.098446755024926,6.117922625044802,7.322276626732593,7.721047629295353,7.118262527955329,7.212747171534351
Nfatc3,6.312503186454165,6.637860907080146,6.459804288951141,6.572731525871151,6.568590070263116,6.918348252833521,6.905657957975681,7.329901818591501,6.864437319598089,5.864896530188808,6.387594302799314,6.315562037588878,6.5162028503736895,6.451800277702088,6.359897998019901,6.388203033679141,6.779120672744379
Nfe2,0.0,2.695317093424611,5.7337242092543885,2.3160996158250042,1.6262231604032418,2.5845297830763503,4.531098700084955,4.125893357484656,1.8822588972412224,0.0,2.7884686936177188,2.392655586941037,0.0,0.0,0.0,3.279718126928404,2.590457355730458
Nfe2l1,10.27268277929407,9.721871642642283,9.472153231564697,9.369932233920126,9.791006622868448,9.706840476586475,9.556689808117259,9.797308586046928,9.86607624696108,9.48579634625445,9.477818477017589,9.827561451878214,9.809746748595678,9.881936704075912,9.878347564157341,9.592423467221721,9.917477013877528
Nfe2l2,8.911944203749659,9.398030125314204,9.380945678080849,9.006745319626274,9.353682418971951,8.348210470639854,9.41778808073253,9.037092605438243,8.936479883630069,8.544236070415645,8.485797592901033,9.262658732556368,9.200539062870195,9.288775227358283,9.00799486495361,9.237345216914072,9.193107001253715
Nfia,0.0,5.485931981568187,5.1622541076126724,5.48472619572287,6.03778133708684,6.546380737888086,4.97341123097426,4.980326376939671,6.1466852450203895,0.0,5.8363060679141725,5.730030593114445,5.268195587421796,5.7129721828319395,5.741416149797543,5.477622518032919,5.6788877084945
Nfib,9.705356222815766,10.767086706157093,9.200661917824343,10.540574102138011,10.1422187195961,11.386690497872499,9.388327666290676,10.448795561287795,10.291075709058513,7.654459981230489,11.172708226309279,10.224795954880118,10.185700855182564,10.348411383775257,10.182793999498728,9.95518122349526,9.966586648405857
Nfil3,8.448120013262836,7.163911176168677,8.429364064826375,7.754295622736289,6.400563767715566,7.417336275384907,8.266418767994741,8.417578327766682,7.021844749961321,9.841499926487373,7.570514090748884,7.471074240067441,7.930089665121142,7.945879204242471,7.308287552053019,7.600719447813718,7.6695238826319185
Nfix,8.867184547119995,9.409694685231482,7.934656006060553,9.722340065488531,8.965212980570348,10.276768541889224,8.680284474265724,9.328446784262258,9.771684946030284,5.864896530188808,9.863661758709243,9.335667842399593,9.009790021864841,9.461438401350286,9.268330780369858,9.251161304888223,9.090501684081648
Nfkb1,7.549883251769099,8.523391009745197,8.213722965161535,8.092523472103993,7.900397778013044,7.912372214540971,8.072591809796014,8.096704649553116,8.250661115309109,7.654459981230489,7.4292800102654875,7.86227826531762,8.413825404530783,8.149723036683424,7.642820652844146,7.978345738010376,8.097561732663292
Nfkb2,8.672814973453276,8.315891091054759,8.918792226096096,7.975733173222359,8.078032715368794,7.557904191795175,8.699602907609952,8.346407696471774,8.463254160036339,8.544236070415645,8.664496365818605,8.064822122319562,8.286980181797178,7.9594989424205025,8.076035166164647,8.17959450223912,8.333000319156572
Nfkbib,8.106833863250111,7.885753287014029,8.275801894996643,8.167661683050321,7.512324012405209,7.81966198376114,7.964948813415552,8.559201727621783,8.33709641315255,8.166883357938433,7.636263405344336,7.855673744213548,8.006404948434344,8.051398362803175,7.942462910994933,7.782955496139892,7.816062197848381
Nfkbie,7.303398575428335,7.217986298530809,8.768560413638873,7.172670201785261,6.955768824899856,6.247415070495503,7.996532143268429,7.544970594998656,7.54202397160906,8.015437926720008,7.59276513494598,7.052982625266743,7.084211147469232,6.992036532247725,7.2790314424013856,7.23410069827263,7.0762158910503565
Nfu1,4.6738227269585755,0.0,5.1622541076126724,3.362651550695118,3.2246810846476905,3.4589595565882507,4.347340344363779,2.5116076565954986,3.554106601770038,4.889441647705089,3.6800904104728196,3.665720718460254,3.589820593966565,3.6660769993940683,2.88037361465763,3.4807310788795545,4.279269620681811
Nfya,5.49647768845867,6.46974564857318,6.459804288951141,6.86313789197695,6.210356208051148,6.657697348271472,6.39148858416147,7.051714152107644,6.991707287507965,6.8524655759475745,6.785495258297666,6.5947380021146484,6.33076330779863,6.199729612956108,6.567732007693993,6.113561903704025,6.487644391777548
Nfyc,5.33054182752291,6.46974564857318,5.327695648521276,6.18263537581888,5.893290829409907,5.988173589056968,5.950265134504017,5.180670584161318,5.701655693345697,0.0,5.404723472258097,6.017219558003657,4.892645498166186,5.578216457676066,5.697864509799407,5.81182692650125,5.630948874725274
Ngb,4.6738227269585755,2.695317093424611,4.760583991820965,4.080603358271111,3.2246810846476905,3.999513183522731,3.889988668221585,3.009674618921448,3.8512584394406897,4.889441647705089,3.3020910337428613,3.07718381641408,0.0,4.462656642069823,2.5292102374144503,3.814293252710133,3.6690370579438345
Ngf,3.9740544536236464,5.297878409502714,6.529412928153456,3.834522720135387,4.450906267331529,2.5845297830763503,5.207336924901335,5.356555519671081,4.097535750341348,4.889441647705089,1.9834881152819233,4.991926437889973,4.528630900107214,3.6660769993940683,3.162574181297044,5.3292124676942745,4.398595551411431
Ngfr,2.561922942832635,5.485931981568187,3.8128483524921335,5.756610859866441,5.013710908178411,5.988173589056968,5.207336924901335,4.125893357484656,6.724844121865244,7.654459981230489,4.227038802345738,5.172833647715584,5.183070602032823,5.429564692968205,4.809645102784519,4.908758706402476,4.398595551411431
Nhlh1,0.0,0.0,3.2783228440069414,0.0,1.6262231604032418,1.8069840291659731,3.216482108606285,0.0,0.0,0.0,0.0,1.0446093239053915,0.0,0.0,0.0,2.421110361241621,0.0
Nhlh2,2.561922942832635,0.0,4.760583991820965,0.0,0.0,0.0,3.592185998577413,0.0,0.0,0.0,1.9834881152819233,2.0664071679395395,1.6817170078434476,0.0,1.3734265856986911,0.0,1.4191606013361586
Nhsl1,7.210897935940896,8.47979026824172,7.300498286364789,8.71040449549735,8.256008242711184,8.673674262802725,7.4754395496101536,8.04626678410786,8.786560399459558,0.0,8.197184996956787,8.159025947268015,8.375970355206595,8.630295674357239,7.795250198888619,8.011193772122207,7.739010508791141
Nid1,8.181855866779967,7.217986298530809,8.255404289410732,8.777362130785416,9.156743773770064,8.775914940118398,7.996532143268429,8.559201727621783,8.26333061625178,9.301646136247559,9.783710596400534,9.219585540372144,7.625858462111711,8.604521465488782,9.507832981968583,9.64045648135289,9.24578114614708
Nid2,6.220603400491031,4.517769819924129,5.847114427392472,7.690871756094758,7.0267596232585445,6.621537815490287,6.013380646934737,6.5706304584367885,6.0329039320365405,7.171894574778803,7.994835995145744,7.563134938618075,5.9733051853914185,6.489840644221006,7.699126513924487,8.17959450223912,8.580221245848353
Ninl,4.36595625694293,4.123573789556182,4.975353081031795,4.474164578987636,3.964330680527393,5.169420151570075,4.531098700084955,3.6731470293876427,3.8512584394406897,0.0,5.404723472258097,3.401257614627172,3.589820593966565,4.6081017912035325,3.7789250896829554,3.814293252710133,4.796430533046424
Nipbl,5.143009490008807,6.173936825362807,6.720104434126492,6.468526252473969,5.55197219889416,6.947852160254876,5.950265134504017,6.88951973326913,6.83078475500253,5.864896530188808,6.3357649366314615,6.334685829711112,6.117922625044802,6.489840644221006,5.349482021945139,5.987174714737829,5.770235931562694
Nipsnap2,5.49647768845867,5.297878409502714,5.7337242092543885,6.0731921229546915,6.400563767715566,5.988173589056968,5.815093002714981,6.534493712221967,6.2521452281666186,4.889441647705089,6.1075424083362515,6.8815281381062885,5.812559396782832,6.910240891104179,6.149696044227353,6.019824590633102,6.5143136905702415
Nkain1,4.6738227269585755,0.0,3.2783228440069414,4.290762794857476,2.8601907994241063,0.0,4.136712369947262,2.5116076565954986,1.8822588972412224,0.0,2.7884686936177188,3.401257614627172,3.589820593966565,4.6081017912035325,2.88037361465763,3.814293252710133,2.9443327429907074
Nkain3,4.6738227269585755,0.0,5.1622541076126724,1.218231626149275,0.0,0.0,3.216482108606285,3.009674618921448,0.0,0.0,3.6800904104728196,3.07718381641408,2.9306022301166066,1.7393313160111583,1.3734265856986911,1.293925777635636,2.1205501335003745
Nkd2,4.36595625694293,4.827046966792767,5.476101914508046,5.891686461791746,4.145376055625301,6.507281070801892,5.311460214740408,5.654687415262765,4.6541298414234005,6.8524655759475745,7.24487275770911,4.942918643511632,4.781209866318774,5.3490702721402945,4.5405188024571,5.221049160744196,4.880836228012969
Nkx2-1,2.561922942832635,0.0,4.508155026212392,0.0,0.0,2.5845297830763503,3.216482108606285,0.0,0.0,0.0,1.9834881152819233,0.0,0.0,0.0,2.064090920788868,1.293925777635636,0.0
Nkx2-2,4.36595625694293,4.827046966792767,3.8128483524921335,0.0,3.2246810846476905,3.0870046655841334,5.499556877176591,1.7447104725322609,2.671980921412431,4.889441647705089,4.932855040854507,3.07718381641408,3.8327454250190347,1.7393313160111583,2.5292102374144503,1.9649113469296258,1.4191606013361586
Nkx2-5,0.0,0.0,4.201990330427973,0.0,0.0,0.0,4.694073761487613,0.0,0.0,0.0,0.0,1.0446093239053915,2.437278519530772,0.0,0.0,1.293925777635636,0.0
Nkx3-1,2.561922942832635,0.0,5.327695648521276,0.0,0.0,1.8069840291659731,3.889988668221585,1.7447104725322609,0.0,0.0,1.9834881152819233,0.0,0.0,0.0,0.0,0.0,0.0
